Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,league,season
149,Matthias Ginter,de GER,DF,Freiburg,28,1994,34,34,3060,34.0,4,1,5,4,0,0,3,0,0.12,0.03,0.15,0.12,0.15,bundesliga,2022-2023
150,Jamie Gittens,eng ENG,"MF,FW",Dortmund,17,2004,15,4,533,5.9,3,1,4,3,0,0,1,0,0.51,0.17,0.68,0.51,0.68,bundesliga,2022-2023
151,Serge Gnabry,de GER,"MF,FW",Bayern Munich,27,1995,34,22,1941,21.6,14,5,19,13,1,1,0,0,0.65,0.23,0.88,0.6,0.83,bundesliga,2022-2023
152,Jacek Góralski,pl POL,MF,Bochum,29,1992,4,2,146,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
153,Leon Goretzka,de GER,MF,Bayern Munich,27,1995,27,22,1728,19.2,3,2,5,3,0,0,5,0,0.16,0.1,0.26,0.16,0.26,bundesliga,2022-2023
154,Mario Götze,de GER,MF,Eintracht Frankfurt,30,1992,32,32,2740,30.4,3,1,4,3,0,0,6,0,0.1,0.03,0.13,0.1,0.13,bundesliga,2022-2023
155,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,31,1991,32,32,2795,31.1,0,1,1,0,0,0,12,0,0.0,0.03,0.03,0.0,0.03,bundesliga,2022-2023
156,Ryan Gravenberch,nl NED,MF,Bayern Munich,20,2002,24,3,576,6.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
157,Michael Gregoritsch,at AUT,FW,Freiburg,28,1994,30,27,2150,23.9,10,4,14,10,0,0,6,0,0.42,0.17,0.59,0.42,0.59,bundesliga,2022-2023
158,Leo Greiml,at AUT,DF,Schalke 04,21,2001,7,3,358,4.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
159,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,29,1993,33,30,2408,26.8,15,5,20,8,7,8,2,0,0.56,0.19,0.75,0.3,0.49,bundesliga,2022-2023
160,Lennart Grill,de GER,GK,Union Berlin,23,1999,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
161,Christian Groß,de GER,MF,Werder Bremen,33,1989,26,23,1886,21.0,1,1,2,1,0,0,4,0,0.05,0.05,0.1,0.05,0.1,bundesliga,2022-2023
162,Brajan Gruda,de GER,MF,Mainz 05,18,2004,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
163,Ilia Gruev,bg BUL,MF,Werder Bremen,22,2000,31,18,1584,17.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
164,Carlos Gruezo,ec ECU,MF,Augsburg,27,1995,13,12,961,10.7,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
165,Raphaël Guerreiro,pt POR,"DF,MF",Dortmund,28,1993,27,26,2290,25.4,4,12,16,4,0,0,4,0,0.16,0.47,0.63,0.16,0.63,bundesliga,2022-2023
166,Josuha Guilavogui,fr FRA,"DF,MF",Wolfsburg,31,1990,23,11,1180,13.1,1,0,1,1,0,0,4,0,0.08,0.0,0.08,0.08,0.08,bundesliga,2022-2023
167,Serhou Guirassy,gn GUI,FW,Stuttgart,26,1996,22,20,1646,18.3,11,0,11,9,2,2,4,1,0.6,0.0,0.6,0.49,0.49,bundesliga,2022-2023
168,Péter Gulácsi,hu HUN,GK,RB Leipzig,32,1990,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
169,Manuel Gulde,de GER,DF,Freiburg,31,1991,15,8,643,7.1,1,0,1,1,0,0,2,0,0.14,0.0,0.14,0.14,0.14,bundesliga,2022-2023
170,Robert Gumny,pl POL,DF,Augsburg,24,1998,29,23,2015,22.4,1,2,3,1,0,0,5,1,0.04,0.09,0.13,0.04,0.13,bundesliga,2022-2023
171,Christian Günter,de GER,"DF,MF",Freiburg,29,1993,33,31,2748,30.5,1,4,5,1,0,0,5,0,0.03,0.13,0.16,0.03,0.16,bundesliga,2022-2023
172,Joško Gvardiol,hr CRO,DF,RB Leipzig,20,2002,30,24,2170,24.1,1,0,1,1,0,0,2,0,0.04,0.0,0.04,0.04,0.04,bundesliga,2022-2023
173,Janik Haberer,de GER,MF,Union Berlin,28,1994,32,30,2187,24.3,5,1,6,5,0,0,1,0,0.21,0.04,0.25,0.21,0.25,bundesliga,2022-2023
174,Alexander Hack,de GER,DF,Mainz 05,28,1993,19,14,1132,12.6,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
175,André Hahn,de GER,"MF,FW",Augsburg,31,1990,7,4,391,4.3,2,0,2,2,0,0,1,0,0.46,0.0,0.46,0.46,0.46,bundesliga,2022-2023
176,Amadou Haidara,ml MLI,MF,RB Leipzig,24,1998,31,15,1430,15.9,2,1,3,2,0,0,7,0,0.13,0.06,0.19,0.13,0.19,bundesliga,2022-2023
177,Sébastien Haller,ci CIV,FW,Dortmund,28,1994,19,15,1225,13.6,9,3,12,9,0,1,1,0,0.66,0.22,0.88,0.66,0.88,bundesliga,2022-2023
178,Marcel Halstenberg,de GER,"DF,MF",RB Leipzig,30,1991,31,17,1557,17.3,1,1,2,1,0,0,2,0,0.06,0.06,0.12,0.06,0.12,bundesliga,2022-2023
179,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,25,1997,17,17,1497,16.6,1,3,4,1,0,0,5,0,0.06,0.18,0.24,0.06,0.24,bundesliga,2022-2023
180,Genki Haraguchi,jp JPN,MF,Stuttgart,31,1991,11,9,748,8.3,0,2,2,0,0,0,1,0,0.0,0.24,0.24,0.0,0.24,bundesliga,2022-2023
181,Genki Haraguchi,jp JPN,MF,Union Berlin,31,1991,11,6,498,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
182,Makoto Hasebe,jp JPN,DF,Eintracht Frankfurt,38,1984,18,15,1306,14.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
183,Thorgan Hazard,be BEL,"MF,DF",Dortmund,29,1993,14,2,464,5.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
184,Jonas Hector,de GER,DF,Köln,32,1990,32,32,2824,31.4,0,2,2,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,bundesliga,2022-2023
185,Dominique Heintz,de GER,DF,Bochum,28,1993,11,8,795,8.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
186,Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,25,1997,30,23,2188,24.3,2,2,4,2,0,0,8,0,0.08,0.08,0.16,0.08,0.16,bundesliga,2022-2023
187,Lucas Hernández,fr FRA,DF,Bayern Munich,26,1996,7,6,476,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
188,Patrick Herrmann,de GER,"FW,MF",Gladbach,31,1991,21,0,164,1.8,1,0,1,1,0,0,2,0,0.55,0.0,0.55,0.55,0.55,bundesliga,2022-2023
189,Piero Hincapié,ec ECU,"DF,MF",Leverkusen,20,2002,30,27,2457,27.3,1,1,2,1,0,0,13,3,0.04,0.04,0.07,0.04,0.07,bundesliga,2022-2023
190,Adam Hložek,cz CZE,"FW,MF",Leverkusen,20,2002,29,16,1286,14.3,5,3,8,5,0,0,2,0,0.35,0.21,0.56,0.35,0.56,bundesliga,2022-2023
191,Nicolas Höfler,de GER,MF,Freiburg,32,1990,32,32,2816,31.3,0,1,1,0,0,0,9,1,0.0,0.03,0.03,0.0,0.03,bundesliga,2022-2023
192,Jonas Hofmann,de GER,MF,Gladbach,30,1992,31,30,2680,29.8,12,9,21,12,0,1,2,0,0.4,0.3,0.71,0.4,0.71,bundesliga,2022-2023
193,Philipp Hofmann,de GER,FW,Bochum,29,1993,34,31,2631,29.2,8,2,10,8,0,0,5,0,0.27,0.07,0.34,0.27,0.34,bundesliga,2022-2023
194,Lucas Höler,de GER,"FW,MF",Freiburg,28,1994,26,16,1503,16.7,5,2,7,5,0,0,1,0,0.3,0.12,0.42,0.3,0.42,bundesliga,2022-2023
195,Gerrit Holtmann,ph PHI,"MF,FW",Bochum,27,1995,23,8,945,10.5,1,1,2,1,0,0,0,0,0.1,0.1,0.19,0.1,0.19,bundesliga,2022-2023
196,Jannes Horn,de GER,DF,Bochum,25,1997,2,1,59,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
197,Lukáš Hrádecký,fi FIN,GK,Leverkusen,32,1989,33,33,2969,33.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
198,Timo Hübers,de GER,DF,Köln,26,1996,29,28,2559,28.4,3,0,3,3,0,0,8,0,0.11,0.0,0.11,0.11,0.11,bundesliga,2022-2023
199,Callum Hudson-Odoi,eng ENG,"MF,FW",Leverkusen,21,2000,14,7,605,6.7,0,1,1,0,0,0,0,0,0.0,0.15,0.15,0.0,0.15,bundesliga,2022-2023
200,Mats Hummels,de GER,DF,Dortmund,33,1988,30,24,2018,22.4,1,0,1,1,0,0,4,0,0.04,0.0,0.04,0.04,0.04,bundesliga,2022-2023
201,Denis Huseinbasic,ba BIH,"MF,FW",Köln,21,2001,24,7,791,8.8,4,1,5,4,0,0,3,0,0.46,0.11,0.57,0.46,0.57,bundesliga,2022-2023
202,Iago,br BRA,"DF,MF",Augsburg,25,1997,22,19,1600,17.8,0,2,2,0,0,0,6,1,0.0,0.11,0.11,0.0,0.11,bundesliga,2022-2023
203,Arijon Ibrahimović,de GER,MF,Bayern Munich,16,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
204,Marcus Ingvartsen,dk DEN,"MF,FW",Mainz 05,26,1996,28,16,1314,14.6,10,0,10,6,4,4,2,0,0.68,0.0,0.68,0.41,0.41,bundesliga,2022-2023
205,Ko Itakura,jp JPN,DF,Gladbach,25,1997,24,22,1981,22.0,0,2,2,0,0,0,1,2,0.0,0.09,0.09,0.0,0.09,bundesliga,2022-2023
206,Hiroki Ito,jp JPN,DF,Stuttgart,23,1999,30,29,2561,28.5,1,1,2,1,0,0,5,0,0.04,0.04,0.07,0.04,0.07,bundesliga,2022-2023
207,Andreas Ivan,ro ROU,MF,Schalke 04,27,1995,1,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
208,Lee Jae-sung,kr KOR,MF,Mainz 05,29,1992,34,24,1894,21.0,7,5,12,7,0,0,2,0,0.33,0.24,0.57,0.33,0.57,bundesliga,2022-2023
209,Paul Jaeckel,de GER,DF,Union Berlin,24,1998,16,13,1196,13.3,1,0,1,1,0,0,4,1,0.08,0.0,0.08,0.08,0.08,bundesliga,2022-2023
210,Kristijan Jakić,hr CRO,"DF,MF",Eintracht Frankfurt,25,1997,24,17,1460,16.2,1,0,1,1,0,0,4,0,0.06,0.0,0.06,0.06,0.06,bundesliga,2022-2023
211,Saidy Janko,gm GAM,DF,Bochum,26,1995,20,12,1134,12.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
212,Tony Jantschke,de GER,DF,Gladbach,32,1990,8,1,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
213,Fredrik Jensen,fi FIN,"FW,MF",Augsburg,24,1997,20,8,924,10.3,2,1,3,2,0,0,1,0,0.19,0.1,0.29,0.19,0.29,bundesliga,2022-2023
214,Moritz Jenz,de GER,DF,Schalke 04,23,1999,11,11,945,10.5,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
215,Stevan Jovetić,me MNE,FW,Hertha BSC,32,1989,17,8,892,9.9,4,2,6,4,0,0,0,0,0.4,0.2,0.61,0.4,0.61,bundesliga,2022-2023
216,Anthony Jung,de GER,MF,Werder Bremen,30,1991,34,32,2617,29.1,2,5,7,2,0,0,2,0,0.07,0.17,0.24,0.07,0.24,bundesliga,2022-2023
217,Josip Juranović,hr CRO,MF,Union Berlin,26,1995,12,10,935,10.4,2,1,3,1,1,1,0,0,0.19,0.1,0.29,0.1,0.19,bundesliga,2022-2023
218,Ozan Kabak,tr TUR,DF,Hoffenheim,22,2000,30,28,2388,26.5,2,2,4,2,0,0,12,2,0.08,0.08,0.15,0.08,0.15,bundesliga,2022-2023
219,Pavel Kadeřábek,cz CZE,MF,Hoffenheim,30,1992,26,17,1665,18.5,1,1,2,1,0,0,1,0,0.05,0.05,0.11,0.05,0.11,bundesliga,2022-2023
220,Florian Kainz,at AUT,MF,Köln,29,1992,32,31,2344,26.0,6,10,16,3,3,3,6,1,0.23,0.38,0.61,0.12,0.5,bundesliga,2022-2023
221,Sasa Kalajdzic,at AUT,FW,Stuttgart,25,1997,3,3,233,2.6,0,3,3,0,0,0,1,0,0.0,1.16,1.16,0.0,1.16,bundesliga,2022-2023
222,Daichi Kamada,jp JPN,MF,Eintracht Frankfurt,25,1996,32,25,2265,25.2,9,6,15,6,3,3,3,0,0.36,0.24,0.6,0.24,0.48,bundesliga,2022-2023
223,Jakub Kamiński,pl POL,"MF,FW",Wolfsburg,20,2002,31,25,2058,22.9,4,2,6,4,0,0,0,0,0.17,0.09,0.26,0.17,0.26,bundesliga,2022-2023
224,Marcin Kamiński,pl POL,DF,Schalke 04,30,1992,8,7,632,7.0,2,0,2,2,0,0,0,0,0.28,0.0,0.28,0.28,0.28,bundesliga,2022-2023
225,Kevin Kampl,si SVN,MF,RB Leipzig,31,1990,30,16,1372,15.2,2,2,4,2,0,0,8,0,0.13,0.13,0.26,0.13,0.26,bundesliga,2022-2023
226,Wilfried Kanga,ci CIV,FW,Hertha BSC,24,1998,23,15,1417,15.7,2,0,2,2,0,0,3,0,0.13,0.0,0.13,0.13,0.13,bundesliga,2022-2023
227,Kenan Karaman,tr TUR,"MF,FW",Schalke 04,28,1994,21,10,976,10.8,1,2,3,1,0,0,2,0,0.09,0.18,0.28,0.09,0.28,bundesliga,2022-2023
228,Atakan Karazor,tr TUR,MF,Stuttgart,25,1996,29,22,1962,21.8,0,1,1,0,0,0,10,0,0.0,0.05,0.05,0.0,0.05,bundesliga,2022-2023
229,Thomas Kastanaras,gr GRE,MF,Stuttgart,19,2003,4,1,72,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
230,Silas Katompa,cd COD,"FW,MF",Stuttgart,23,1998,30,23,1992,22.1,5,2,7,4,1,1,4,0,0.23,0.09,0.32,0.18,0.27,bundesliga,2022-2023
231,Yannik Keitel,de GER,MF,Freiburg,22,2000,22,8,682,7.6,0,2,2,0,0,0,4,0,0.0,0.26,0.26,0.0,0.26,bundesliga,2022-2023
232,Marc-Oliver Kempf,de GER,DF,Hertha BSC,27,1995,31,31,2709,30.1,1,0,1,1,0,0,5,0,0.03,0.0,0.03,0.03,0.03,bundesliga,2022-2023
233,Jonjoe Kenny,eng ENG,DF,Hertha BSC,25,1997,29,25,2244,24.9,0,1,1,0,0,0,3,0,0.0,0.04,0.04,0.0,0.04,bundesliga,2022-2023
234,Rani Khedira,de GER,MF,Union Berlin,28,1994,33,33,2882,32.0,2,0,2,2,0,0,8,0,0.06,0.0,0.06,0.06,0.06,bundesliga,2022-2023
235,Luca Kilian,de GER,DF,Köln,22,1999,16,13,1123,12.5,1,0,1,1,0,0,5,2,0.08,0.0,0.08,0.08,0.08,bundesliga,2022-2023
236,Joshua Kimmich,de GER,MF,Bayern Munich,27,1995,33,32,2809,31.2,5,6,11,4,1,1,6,1,0.16,0.19,0.35,0.13,0.32,bundesliga,2022-2023
237,Pascal Klemens,de GER,DF,Hertha BSC,17,2005,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
238,Lukas Klostermann,de GER,DF,RB Leipzig,26,1996,15,10,907,10.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
239,Ansgar Knauff,de GER,MF,Eintracht Frankfurt,20,2002,24,14,1286,14.3,1,1,2,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,bundesliga,2022-2023
240,Robin Knoche,de GER,DF,Union Berlin,30,1992,32,32,2873,31.9,2,3,5,1,1,2,4,0,0.06,0.09,0.16,0.03,0.13,bundesliga,2022-2023
241,Gregor Kobel,ch SUI,GK,Dortmund,24,1997,27,27,2430,27.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
242,Dominik Kohr,de GER,MF,Mainz 05,28,1994,30,27,2292,25.5,3,0,3,3,0,0,11,0,0.12,0.0,0.12,0.12,0.12,bundesliga,2022-2023
243,Randal Kolo Muani,fr FRA,FW,Eintracht Frankfurt,23,1998,32,31,2631,29.2,15,11,26,13,2,2,6,1,0.51,0.38,0.89,0.44,0.82,bundesliga,2022-2023
244,Timothée Kolodziejczak,fr FRA,DF,Schalke 04,30,1991,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
245,Manu Koné,fr FRA,MF,Gladbach,21,2001,30,30,2608,29.0,1,1,2,1,0,0,12,0,0.03,0.03,0.07,0.03,0.07,bundesliga,2022-2023
246,Odilon Kossounou,ci CIV,DF,Leverkusen,21,2001,24,17,1523,16.9,0,1,1,0,0,0,3,0,0.0,0.06,0.06,0.0,0.06,bundesliga,2022-2023
247,Filip Kostić,rs SRB,MF,Eintracht Frankfurt,29,1992,1,1,74,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
248,Tomáš Koubek,cz CZE,GK,Augsburg,29,1992,11,11,990,11.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
249,Soichiro Kozuki,jp JPN,MF,Schalke 04,21,2000,5,5,379,4.2,1,0,1,1,0,0,1,0,0.24,0.0,0.24,0.24,0.24,bundesliga,2022-2023
250,Alex Král,cz CZE,MF,Schalke 04,24,1998,29,26,2357,26.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
251,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,31,1991,32,26,2386,26.5,12,4,16,8,4,6,3,0,0.45,0.15,0.6,0.3,0.45,bundesliga,2022-2023
252,Christoph Kramer,de GER,MF,Gladbach,31,1991,29,27,2222,24.7,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
253,Tom Krauß,de GER,MF,Schalke 04,21,2001,32,31,2514,27.9,2,0,2,2,0,0,8,0,0.07,0.0,0.07,0.07,0.07,bundesliga,2022-2023
254,Max Kruse,de GER,MF,Wolfsburg,34,1988,5,2,272,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
255,Lukas Kübler,de GER,"DF,MF",Freiburg,29,1992,22,19,1639,18.2,2,1,3,2,0,0,1,0,0.11,0.05,0.16,0.11,0.16,bundesliga,2022-2023
256,Pierre Kunde,cm CMR,MF,Bochum,27,1995,12,3,377,4.2,1,0,1,1,0,0,0,0,0.24,0.0,0.24,0.24,0.24,bundesliga,2022-2023
257,Alou Kuol,au AUS,FW,Stuttgart,21,2000,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
258,Daniel Kyereh,gh GHA,"MF,FW",Freiburg,26,1996,12,7,559,6.2,2,0,2,2,0,0,2,0,0.32,0.0,0.32,0.32,0.32,bundesliga,2022-2023
259,Maxence Lacroix,fr FRA,DF,Wolfsburg,22,2000,24,18,1627,18.1,1,0,1,1,0,0,1,0,0.06,0.0,0.06,0.06,0.06,bundesliga,2022-2023
260,Aïssa Laïdouni,tn TUN,MF,Union Berlin,25,1996,14,11,871,9.7,2,0,2,2,0,0,4,0,0.21,0.0,0.21,0.21,0.21,bundesliga,2022-2023
261,Konrad Laimer,at AUT,MF,RB Leipzig,25,1997,21,17,1468,16.3,3,0,3,3,0,0,8,0,0.18,0.0,0.18,0.18,0.18,bundesliga,2022-2023
262,Stefan Lainer,at AUT,"DF,MF",Gladbach,29,1992,17,9,817,9.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
263,Vassilis Lambropoulos,gr GRE,DF,Bochum,32,1990,15,7,627,7.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
264,Jordan Larsson,se SWE,MF,Schalke 04,25,1997,11,5,463,5.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
265,Danny Latza,de GER,MF,Schalke 04,32,1989,20,8,853,9.5,0,1,1,0,0,0,2,0,0.0,0.11,0.11,0.0,0.11,bundesliga,2022-2023
266,Diogo Leite,pt POR,DF,Union Berlin,23,1999,28,26,2254,25.0,0,1,1,0,0,0,6,1,0.0,0.04,0.04,0.0,0.04,bundesliga,2022-2023
267,Maxim Leitsch,de GER,DF,Mainz 05,24,1998,9,7,663,7.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
268,Tim Lemperle,de GER,FW,Köln,20,2002,12,0,132,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
269,Christopher Lenz,de GER,"MF,DF",Eintracht Frankfurt,27,1994,24,13,1290,14.3,0,2,2,0,0,0,1,0,0.0,0.14,0.14,0.0,0.14,bundesliga,2022-2023
270,Jamie Leweling,de GER,"FW,MF",Union Berlin,21,2001,16,0,265,2.9,1,1,2,1,0,0,1,0,0.34,0.34,0.68,0.34,0.68,bundesliga,2022-2023
271,Philipp Lienhart,at AUT,DF,Freiburg,26,1996,29,27,2498,27.8,1,0,1,1,0,0,3,0,0.04,0.0,0.04,0.04,0.04,bundesliga,2022-2023
272,Matthijs de Ligt,nl NED,DF,Bayern Munich,22,1999,31,27,2403,26.7,3,1,4,3,0,0,4,0,0.11,0.04,0.15,0.11,0.15,bundesliga,2022-2023
273,Dimitris Limnios,gr GRE,"FW,MF",Köln,24,1998,2,0,39,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
274,Jesper Lindstrøm,dk DEN,MF,Eintracht Frankfurt,22,2000,27,22,1679,18.7,7,2,9,7,0,0,2,0,0.38,0.11,0.48,0.38,0.48,bundesliga,2022-2023
275,Dejan Ljubicic,at AUT,MF,Köln,24,1997,27,20,1710,19.0,5,1,6,4,1,1,3,0,0.26,0.05,0.32,0.21,0.26,bundesliga,2022-2023
276,Anthony Losilla,fr FRA,MF,Bochum,36,1986,31,31,2720,30.2,2,2,4,2,0,0,6,1,0.07,0.07,0.13,0.07,0.13,bundesliga,2022-2023
277,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,24,1997,32,27,2397,26.6,11,3,14,6,5,5,8,0,0.41,0.11,0.53,0.23,0.34,bundesliga,2022-2023
278,Andrey Lunyov,ru RUS,GK,Leverkusen,30,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
279,Arne Maier,de GER,MF,Augsburg,23,1999,30,24,1960,21.8,5,1,6,5,0,0,3,0,0.23,0.05,0.28,0.23,0.28,bundesliga,2022-2023
280,Linton Maina,de GER,"MF,FW",Köln,23,1999,33,27,2239,24.9,3,7,10,3,0,0,1,0,0.12,0.28,0.4,0.12,0.4,bundesliga,2022-2023
281,Donyell Malen,nl NED,"MF,FW",Dortmund,23,1999,26,22,1706,19.0,9,6,15,9,0,0,0,0,0.47,0.32,0.79,0.47,0.79,bundesliga,2022-2023
282,Sadio Mané,sn SEN,"MF,FW",Bayern Munich,30,1992,25,18,1425,15.8,7,5,12,6,1,2,2,0,0.44,0.32,0.76,0.38,0.69,bundesliga,2022-2023
283,Myziane Maolida,km COM,FW,Hertha BSC,23,1999,3,1,95,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
284,Omar Marmoush,eg EGY,"FW,MF",Wolfsburg,23,1999,33,15,1476,16.4,5,1,6,5,0,0,2,0,0.3,0.06,0.37,0.3,0.37,bundesliga,2022-2023
285,Eric Martel,de GER,MF,Köln,20,2002,29,23,2019,22.4,1,1,2,1,0,0,6,0,0.04,0.04,0.09,0.04,0.09,bundesliga,2022-2023
286,Aarón Martín,es ESP,"MF,DF",Mainz 05,25,1997,28,20,1847,20.5,5,3,8,5,0,1,3,0,0.24,0.15,0.39,0.24,0.39,bundesliga,2022-2023
287,Erhan Mašović,rs SRB,"DF,MF",Bochum,23,1998,29,23,2178,24.2,4,0,4,4,0,0,3,0,0.17,0.0,0.17,0.17,0.17,bundesliga,2022-2023
288,Henning Matriciani,de GER,DF,Schalke 04,22,2000,22,22,1863,20.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
289,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,24,1997,28,26,2286,25.4,2,1,3,2,0,0,9,1,0.08,0.04,0.12,0.08,0.12,bundesliga,2022-2023
290,Philipp Max,de GER,MF,Eintracht Frankfurt,28,1993,10,8,694,7.7,0,1,1,0,0,0,1,0,0.0,0.13,0.13,0.0,0.13,bundesliga,2022-2023
291,Eric Maxim Choupo-Moting,cm CMR,FW,Bayern Munich,33,1989,19,14,1112,12.4,10,2,12,10,0,1,0,0,0.81,0.16,0.97,0.81,0.97,bundesliga,2022-2023
292,Ibrahim Maza,dz ALG,MF,Hertha BSC,16,2005,2,0,71,0.8,1,0,1,1,0,0,0,0,1.27,0.0,1.27,1.27,1.27,bundesliga,2022-2023
293,Noussair Mazraoui,ma MAR,DF,Bayern Munich,24,1997,19,11,1075,11.9,1,4,5,1,0,0,0,0,0.08,0.33,0.42,0.08,0.42,bundesliga,2022-2023
294,Noah Mbamba,be BEL,MF,Leverkusen,17,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
295,Jean-Manuel Mbom,de GER,"DF,MF",Werder Bremen,22,2000,2,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
296,Nathanael Mbuku,cd COD,MF,Augsburg,20,2002,2,0,34,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
297,Thomas Meunier,be BEL,"DF,MF",Dortmund,30,1991,10,7,585,6.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
298,Alexander Meyer,de GER,GK,Dortmund,31,1991,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
299,Sven Michel,de GER,FW,Union Berlin,32,1990,21,2,495,5.5,3,1,4,2,1,1,2,0,0.55,0.18,0.73,0.36,0.55,bundesliga,2022-2023
