Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,league,season
195,Borja Iglesias,es ESP,FW,Leverkusen,30,1993,2.8,0,0,0,2,3,1,1,1,0,,,0,bundesliga,2023-2024
196,Joel Imasuen,us USA,FW,Werder Bremen,18,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2023-2024
197,Thomas Isherwood,se SWE,DF,Darmstadt 98,25,1998,7.1,1,0,0,8,3,1,1,9,5,,,1,bundesliga,2023-2024
198,Ko Itakura,jp JPN,"DF,MF",Gladbach,26,1997,17.7,9,0,0,28,4,0,5,23,20,,,0,bundesliga,2023-2024
199,Hiroki Ito,jp JPN,DF,Stuttgart,24,1999,24.8,1,0,0,17,8,2,23,32,17,,,0,bundesliga,2023-2024
200,Lee Jae-sung,kr KOR,MF,Mainz 05,30,1992,23.5,6,0,0,19,27,9,18,27,20,,,0,bundesliga,2023-2024
201,Paul Jaeckel,de GER,DF,Union Berlin,25,1998,2.6,0,0,0,0,2,0,0,4,2,,,0,bundesliga,2023-2024
202,Kristijan Jakić,hr CRO,MF,Augsburg,26,1997,11.7,4,0,0,18,17,0,6,18,12,,,0,bundesliga,2023-2024
203,Kristijan Jakić,hr CRO,MF,Eintracht Frankfurt,26,1997,2.2,1,0,0,5,3,0,1,2,2,,,0,bundesliga,2023-2024
204,Tony Jantschke,de GER,"DF,MF",Gladbach,33,1990,0.3,0,0,0,1,2,0,0,1,1,,,0,bundesliga,2023-2024
205,Nuha Jatta,gm GAM,MF,RB Leipzig,17,2006,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2023-2024
206,Fredrik Jensen,fi FIN,MF,Augsburg,25,1997,14.9,1,0,0,14,2,5,91,13,13,,,0,bundesliga,2023-2024
207,Moritz Jenz,de GER,DF,Wolfsburg,24,1999,19.4,7,1,1,26,3,0,0,24,24,,,1,bundesliga,2023-2024
208,Anthony Jung,de GER,"DF,MF",Werder Bremen,31,1991,28.7,4,1,0,15,15,1,24,26,25,,,0,bundesliga,2023-2024
209,Josip Juranović,hr CRO,"MF,DF",Union Berlin,27,1995,14.4,4,0,0,4,10,0,103,13,14,,,0,bundesliga,2023-2024
210,David Jurásek,cz CZE,"MF,DF",Hoffenheim,22,2000,5.5,1,0,0,3,1,0,24,3,11,,,0,bundesliga,2023-2024
211,Julian Justvan,de GER,"FW,MF",Hoffenheim,25,1998,0.5,0,0,0,0,0,0,9,0,0,,,0,bundesliga,2023-2024
212,Julian Justvan,de GER,MF,Darmstadt 98,25,1998,11.4,1,0,0,2,5,0,40,11,5,,,0,bundesliga,2023-2024
213,Ozan Kabak,tr TUR,DF,Hoffenheim,23,2000,25.4,11,1,1,30,9,0,4,46,35,,,0,bundesliga,2023-2024
214,Pavel Kadeřábek,cz CZE,"MF,DF",Hoffenheim,31,1992,26.8,7,0,0,17,12,1,100,22,19,,,0,bundesliga,2023-2024
215,Florian Kainz,at AUT,MF,Köln,30,1992,24.4,4,0,0,19,33,1,164,17,19,,,0,bundesliga,2023-2024
216,Sasa Kalajdzic,at AUT,FW,Eintracht Frankfurt,26,1997,3.6,0,0,0,3,10,1,1,2,2,,,0,bundesliga,2023-2024
217,Jakub Kamiński,pl POL,MF,Wolfsburg,21,2002,5.3,0,0,0,3,5,2,16,2,5,,,0,bundesliga,2023-2024
218,Kevin Kampl,si SVN,MF,RB Leipzig,32,1990,15.1,3,0,0,16,3,0,11,10,7,,,0,bundesliga,2023-2024
219,Harry Kane,eng ENG,FW,Bayern Munich,30,1993,31.5,2,0,0,10,39,13,30,8,9,,,0,bundesliga,2023-2024
220,Atakan Karazor,tr TUR,MF,Stuttgart,26,1996,29.1,9,0,0,27,61,0,4,26,48,,,0,bundesliga,2023-2024
221,Emir Karic,ba BIH,"MF,DF",Darmstadt 98,26,1997,19.8,4,0,0,17,8,5,52,13,27,,,0,bundesliga,2023-2024
222,Silas Katompa,cd COD,MF,Stuttgart,24,1998,10.0,0,0,0,13,15,5,28,0,3,,,0,bundesliga,2023-2024
223,Mikkel Kaufmann,dk DEN,FW,Union Berlin,22,2001,5.4,0,0,0,7,10,0,5,1,3,,,0,bundesliga,2023-2024
224,Naby Keïta,gn GUI,MF,Werder Bremen,28,1995,1.2,2,0,0,2,1,0,0,2,1,,,0,bundesliga,2023-2024
225,Yannik Keitel,de GER,"DF,MF",Freiburg,23,2000,10.2,0,0,0,12,6,0,2,11,17,,,0,bundesliga,2023-2024
226,Thomas Keller,de GER,"DF,MF",Heidenheim,23,1999,0.0,0,0,0,1,0,0,0,0,0,,,0,bundesliga,2023-2024
227,Aljoscha Kemlein,de GER,MF,Union Berlin,18,2004,0.3,0,0,0,2,0,0,0,0,0,,,0,bundesliga,2023-2024
228,Tobias Kempe,de GER,MF,Darmstadt 98,34,1989,15.0,1,0,0,14,11,0,80,8,13,,,0,bundesliga,2023-2024
229,Rani Khedira,de GER,MF,Union Berlin,29,1994,14.9,5,1,0,25,13,1,6,20,20,,,0,bundesliga,2023-2024
230,Luca Kilian,de GER,DF,Köln,23,1999,7.1,1,0,0,4,0,0,2,7,10,,,0,bundesliga,2023-2024
231,Joshua Kimmich,de GER,"MF,DF",Bayern Munich,28,1995,24.2,1,1,0,11,24,2,194,13,33,,,0,bundesliga,2023-2024
232,Christoph Klarer,at AUT,DF,Darmstadt 98,23,2000,26.2,9,0,0,29,13,4,8,22,22,,,0,bundesliga,2023-2024
233,Tim Kleindienst,de GER,FW,Heidenheim,27,1995,31.9,6,0,0,88,13,15,20,11,13,,,0,bundesliga,2023-2024
234,Lukas Klostermann,de GER,DF,RB Leipzig,27,1996,16.0,3,0,0,11,5,1,8,14,10,,,0,bundesliga,2023-2024
235,Ansgar Knauff,de GER,"MF,FW",Eintracht Frankfurt,21,2002,23.4,7,1,1,32,24,2,46,17,28,,,0,bundesliga,2023-2024
236,Robin Knoche,de GER,DF,Union Berlin,31,1992,21.3,1,0,0,10,11,0,3,13,24,,,1,bundesliga,2023-2024
237,Gregor Kobel,ch SUI,GK,Dortmund,25,1997,26.3,1,0,0,2,3,0,0,0,0,,,0,bundesliga,2023-2024
238,Robin Koch,de GER,DF,Eintracht Frankfurt,27,1996,30.4,10,0,0,20,13,0,5,31,21,,,0,bundesliga,2023-2024
239,Dominik Kohr,de GER,"DF,MF",Mainz 05,29,1994,24.3,15,1,1,47,26,0,22,44,40,,,0,bundesliga,2023-2024
240,Randal Kolo Muani,fr FRA,FW,Eintracht Frankfurt,24,1998,1.7,0,0,0,4,5,0,0,0,0,,,0,bundesliga,2023-2024
241,Mert Kömür,de GER,FW,Augsburg,18,2005,1.3,0,0,0,2,2,0,1,1,3,,,0,bundesliga,2023-2024
242,Manu Koné,fr FRA,MF,Gladbach,22,2001,17.3,4,1,0,28,36,3,3,14,26,,,0,bundesliga,2023-2024
243,Odilon Kossounou,ci CIV,DF,Leverkusen,22,2001,20.1,3,0,0,17,7,0,2,25,22,,,0,bundesliga,2023-2024
244,Tomáš Koubek,cz CZE,GK,Augsburg,30,1992,3.0,0,0,0,0,0,0,0,0,1,,,0,bundesliga,2023-2024
245,Matej Kovar,cz CZE,GK,Leverkusen,23,2000,1.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2023-2024
246,Dawid Kownacki,pl POL,FW,Werder Bremen,26,1997,4.2,0,0,0,9,9,1,2,0,1,,,0,bundesliga,2023-2024
247,Alex Král,cz CZE,MF,Union Berlin,25,1998,15.2,2,0,0,16,13,2,17,11,13,,,0,bundesliga,2023-2024
248,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,32,1991,24.4,4,0,0,8,35,8,112,9,2,,,0,bundesliga,2023-2024
249,Christoph Kramer,de GER,MF,Gladbach,32,1991,2.8,4,0,0,6,3,0,3,4,6,,,0,bundesliga,2023-2024
250,Frans Krätzig,de GER,"DF,MF",Bayern Munich,20,2003,0.6,0,0,0,0,0,1,0,0,0,,,0,bundesliga,2023-2024
251,Tom Krauß,de GER,MF,Mainz 05,22,2001,15.0,5,0,0,31,16,0,7,19,33,,,0,bundesliga,2023-2024
252,Lukas Kübler,de GER,DF,Freiburg,30,1992,20.5,7,0,0,19,25,3,21,38,24,,,0,bundesliga,2023-2024
253,Mahmut Kücüksahin,,DF,Augsburg,19,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2023-2024
254,Christian Kühlwetter,de GER,"FW,MF",Heidenheim,27,1996,0.1,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2023-2024
255,Moritz-Broni Kwarteng,gh GHA,"MF,FW",Bochum,25,1998,3.1,1,1,0,5,5,2,5,2,2,,,0,bundesliga,2023-2024
256,Maxence Lacroix,fr FRA,DF,Wolfsburg,23,2000,26.2,5,3,1,27,19,0,5,25,29,,,0,bundesliga,2023-2024
257,Aïssa Laïdouni,tn TUN,MF,Union Berlin,26,1996,11.9,2,0,0,20,27,0,22,12,12,,,0,bundesliga,2023-2024
258,Konrad Laimer,at AUT,"MF,DF",Bayern Munich,26,1997,19.7,3,0,0,28,15,2,29,15,34,,,0,bundesliga,2023-2024
259,Stefan Lainer,at AUT,"MF,DF",Gladbach,30,1992,8.3,2,0,0,8,7,1,19,5,16,,,0,bundesliga,2023-2024
260,Hugo Larsson,se SWE,MF,Eintracht Frankfurt,19,2004,21.0,1,0,0,16,2,1,8,29,19,,,0,bundesliga,2023-2024
261,Diogo Leite,pt POR,DF,Union Berlin,24,1999,30.0,6,0,0,40,31,1,4,46,35,,,0,bundesliga,2023-2024
262,Maxim Leitsch,de GER,DF,Mainz 05,25,1998,4.2,0,0,0,2,2,0,0,4,3,,,0,bundesliga,2023-2024
263,Christopher Lenz,de GER,"DF,MF",RB Leipzig,28,1994,0.5,0,0,0,2,0,0,5,2,1,,,0,bundesliga,2023-2024
264,Christopher Lenz,de GER,"DF,MF",Eintracht Frankfurt,28,1994,0.1,0,0,0,0,1,0,0,0,1,,,0,bundesliga,2023-2024
265,Jamie Leweling,de GER,MF,Stuttgart,22,2001,16.9,3,0,0,22,23,8,46,5,11,,,0,bundesliga,2023-2024
266,Philipp Lienhart,at AUT,DF,Freiburg,27,1996,14.1,3,0,0,12,6,1,4,15,13,,,0,bundesliga,2023-2024
267,Matthijs de Ligt,nl NED,DF,Bayern Munich,23,1999,15.4,5,0,0,12,8,0,2,13,11,,,0,bundesliga,2023-2024
268,Jesper Lindstrøm,dk DEN,FW,Eintracht Frankfurt,23,2000,0.9,0,0,0,1,0,0,1,0,1,,,0,bundesliga,2023-2024
269,Dejan Ljubicic,at AUT,MF,Köln,25,1997,22.8,6,0,0,32,13,1,29,20,24,,,0,bundesliga,2023-2024
270,Noah Loosli,ch SUI,DF,Bochum,26,1997,3.8,1,0,0,4,0,0,2,8,7,,,0,bundesliga,2023-2024
271,Anthony Losilla,fr FRA,MF,Bochum,37,1986,28.6,10,0,0,38,22,5,6,24,36,,,0,bundesliga,2023-2024
272,Castello Lukeba,fr FRA,DF,RB Leipzig,20,2002,24.3,3,0,0,8,23,1,5,14,12,,,0,bundesliga,2023-2024
273,Andreas Luthe,de GER,GK,Bochum,36,1987,1.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2023-2024
274,Senne Lynen,be BEL,MF,Werder Bremen,24,1999,20.0,6,0,0,35,17,0,4,42,36,,,0,bundesliga,2023-2024
275,Ian Maatsen,nl NED,DF,Dortmund,21,2002,14.0,5,0,0,20,9,0,26,14,19,,,0,bundesliga,2023-2024
276,Matej Maglica,hr CRO,DF,Darmstadt 98,24,1998,18.9,7,2,0,31,7,1,7,21,21,,,0,bundesliga,2023-2024
277,Arne Maier,de GER,"MF,FW",Augsburg,24,1999,11.1,0,0,0,4,4,0,83,6,9,,,0,bundesliga,2023-2024
278,Linton Maina,de GER,MF,Köln,24,1999,21.1,4,0,0,10,17,5,75,6,14,,,0,bundesliga,2023-2024
279,Patrick Mainka,de GER,DF,Heidenheim,28,1994,34.0,1,0,0,24,16,2,0,46,46,,,0,bundesliga,2023-2024
280,Lovro Majer,hr CRO,"MF,FW",Wolfsburg,25,1998,23.4,5,0,0,37,37,1,88,12,19,,,0,bundesliga,2023-2024
281,Jordy Makengo,fr FRA,"DF,MF",Freiburg,21,2001,11.4,1,0,0,14,11,1,24,11,11,,,0,bundesliga,2023-2024
282,Julián Malatini,ar ARG,DF,Werder Bremen,22,2001,6.7,1,0,0,10,1,0,6,14,13,,,0,bundesliga,2023-2024
283,Donyell Malen,nl NED,"MF,FW",Dortmund,24,1999,19.8,5,0,0,11,24,3,38,2,7,,,0,bundesliga,2023-2024
284,Lennard Maloney,us USA,MF,Heidenheim,23,1999,25.4,1,0,0,44,15,0,3,25,27,,,1,bundesliga,2023-2024
285,David Mamutovic,de GER,MF,Mainz 05,22,2000,0.1,0,0,0,0,2,0,1,0,1,,,0,bundesliga,2023-2024
286,Braydon Manu,gh GHA,MF,Darmstadt 98,26,1997,1.9,1,0,0,4,1,0,4,0,0,,,0,bundesliga,2023-2024
287,Omar Marmoush,eg EGY,"FW,MF",Eintracht Frankfurt,24,1999,25.6,7,0,0,28,74,12,32,11,10,,,0,bundesliga,2023-2024
288,Eric Martel,de GER,MF,Köln,21,2002,27.3,6,0,0,52,41,2,21,43,46,,,0,bundesliga,2023-2024
289,Erhan Mašović,rs SRB,"DF,MF",Bochum,24,1998,24.7,7,0,0,22,16,0,5,21,42,,,1,bundesliga,2023-2024
290,Roberto Massimo,de GER,"FW,MF",Stuttgart,22,2000,0.9,1,0,0,2,1,0,0,1,0,,,0,bundesliga,2023-2024
291,Jean Mattéo Bahoya,fr FRA,MF,Eintracht Frankfurt,18,2005,2.0,0,0,0,1,1,1,5,1,1,,,0,bundesliga,2023-2024
292,Philipp Max,de GER,"MF,DF",Eintracht Frankfurt,29,1993,15.0,2,0,0,7,9,2,61,7,19,,,0,bundesliga,2023-2024
293,Eric Maxim Choupo-Moting,cm CMR,MF,Bayern Munich,34,1989,8.0,1,0,0,10,7,2,11,6,12,,,0,bundesliga,2023-2024
294,Noussair Mazraoui,ma MAR,DF,Bayern Munich,25,1997,13.3,3,0,0,10,11,0,19,21,20,,,0,bundesliga,2023-2024
295,Kevin Mbabu,ch SUI,"DF,MF",Augsburg,28,1995,22.7,5,0,0,45,26,2,100,22,40,,,0,bundesliga,2023-2024
296,Noah Mbamba,be BEL,MF,Leverkusen,18,2005,0.2,0,0,0,1,0,0,1,1,0,,,0,bundesliga,2023-2024
297,Nathanael Mbuku,cd COD,MF,Augsburg,21,2002,0.1,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2023-2024
298,Marvin Mehlem,de GER,MF,Darmstadt 98,25,1997,16.5,3,0,0,20,34,8,18,31,23,,,0,bundesliga,2023-2024
299,Thomas Meunier,be BEL,DF,Dortmund,31,1991,6.5,0,0,0,10,0,0,17,5,2,,,0,bundesliga,2023-2024
300,Alexander Meyer,de GER,GK,Dortmund,32,1991,7.7,0,0,0,0,0,0,0,0,1,,,0,bundesliga,2023-2024
301,Sven Michel,de GER,"FW,MF",Augsburg,33,1990,6.5,2,0,0,11,4,4,11,0,5,,,0,bundesliga,2023-2024
302,Enzo Millot,fr FRA,MF,Stuttgart,21,2002,24.9,5,0,0,36,35,4,40,17,22,,,0,bundesliga,2023-2024
303,Jovan Milošević,rs SRB,FW,Stuttgart,18,2005,0.3,0,0,0,1,1,0,0,0,0,,,0,bundesliga,2023-2024
304,Kim Min-jae,kr KOR,DF,Bayern Munich,26,1996,21.9,3,0,0,19,2,1,2,42,23,,,0,bundesliga,2023-2024
305,Maximilian Mittelstädt,de GER,"DF,MF",Stuttgart,26,1997,23.4,5,0,0,29,31,1,106,43,49,,,0,bundesliga,2023-2024
306,Marko Mladenović,rs SRB,MF,Eintracht Frankfurt,18,2005,0.1,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2023-2024
307,Max Moerstedt,de GER,FW,Hoffenheim,17,2006,0.1,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2023-2024
308,Mateu Morey,es ESP,DF,Dortmund,23,2000,1.2,0,0,0,3,5,1,1,1,2,,,0,bundesliga,2023-2024
309,Youssoufa Moukoko,de GER,FW,Dortmund,18,2004,6.9,1,0,0,8,2,7,3,2,1,,,0,bundesliga,2023-2024
310,Andreas Müller,de GER,MF,Darmstadt 98,23,2000,3.9,3,0,0,5,4,0,2,4,9,,,0,bundesliga,2023-2024
311,Jannik Müller,de GER,DF,Darmstadt 98,29,1994,12.6,5,0,0,19,7,0,7,19,16,,,0,bundesliga,2023-2024
312,Kevin Müller,de GER,GK,Heidenheim,32,1991,34.0,1,0,0,1,2,0,0,0,0,,,0,bundesliga,2023-2024
313,Marcus Müller,de GER,FW,Mainz 05,20,2002,0.2,0,0,0,1,0,0,0,0,0,,,0,bundesliga,2023-2024
314,Thomas Müller,de GER,MF,Bayern Munich,33,1989,18.4,0,0,0,12,22,15,56,2,14,,,0,bundesliga,2023-2024
315,Jamal Musiala,de GER,MF,Bayern Munich,20,2003,19.5,2,0,0,26,39,2,9,13,25,,,0,bundesliga,2023-2024
316,Florent Muslija,xk KVX,"FW,MF",Freiburg,25,1998,1.2,0,0,0,1,2,0,9,0,4,,,0,bundesliga,2023-2024
317,Phillipp Mwene,at AUT,"MF,DF",Mainz 05,29,1994,22.2,4,1,0,34,13,2,88,16,16,,,0,bundesliga,2023-2024
318,Joakim Mæhle,dk DEN,"DF,MF",Wolfsburg,26,1997,27.2,5,0,0,19,14,2,58,29,41,,,0,bundesliga,2023-2024
319,Nathan N'Goumou,cm CMR,"MF,FW",Gladbach,23,2000,15.4,1,0,0,13,17,6,29,5,23,,,0,bundesliga,2023-2024
320,Stanley N'Soki,fr FRA,"DF,MF",Hoffenheim,24,1999,7.0,3,1,1,12,2,0,7,8,10,,,0,bundesliga,2023-2024
321,Luca Netz,de GER,"MF,DF",Gladbach,20,2003,24.7,2,0,0,26,16,1,74,18,25,,,0,bundesliga,2023-2024
322,Manuel Neuer,de GER,GK,Bayern Munich,37,1986,22.8,1,0,0,1,2,0,0,0,1,,,0,bundesliga,2023-2024
323,Florian Neuhaus,de GER,MF,Gladbach,26,1997,13.6,4,0,0,9,18,0,10,13,12,,,0,bundesliga,2023-2024
324,Jessic Ngankam,de GER,"MF,FW",Mainz 05,23,2000,2.0,0,1,0,8,3,1,2,4,1,,,0,bundesliga,2023-2024
325,Jessic Ngankam,de GER,FW,Eintracht Frankfurt,23,2000,3.1,2,0,0,10,7,2,0,0,3,,,0,bundesliga,2023-2024
326,Moritz Nicolas,de GER,GK,Gladbach,25,1997,27.0,2,0,0,1,2,0,0,0,0,,,0,bundesliga,2023-2024
327,Justin Njinmah,de GER,FW,Werder Bremen,22,2000,11.3,1,0,0,6,20,9,10,2,2,,,0,bundesliga,2023-2024
328,Niels Nkounkou,fr FRA,"MF,DF",Eintracht Frankfurt,22,2000,14.5,5,1,1,27,2,0,53,16,31,,,0,bundesliga,2023-2024
329,Felix Nmecha,de GER,MF,Dortmund,22,2000,11.3,3,0,0,9,27,1,3,11,14,,,0,bundesliga,2023-2024
330,Lukas Nmecha,de GER,FW,Wolfsburg,24,1998,0.5,0,0,0,1,1,0,0,0,1,,,0,bundesliga,2023-2024
331,Jonathan Norbye,no NOR,DF,RB Leipzig,16,2007,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2023-2024
332,Alexander Nübel,de GER,GK,Stuttgart,26,1996,30.0,1,0,0,0,4,0,0,0,2,,,1,bundesliga,2023-2024
333,Kasim Nuhu,gh GHA,DF,Hoffenheim,28,1995,0.1,0,0,0,1,0,0,0,0,0,,,0,bundesliga,2023-2024
334,Fabian Nürnberger,bg BUL,MF,Darmstadt 98,24,1999,16.8,2,0,0,18,16,0,61,17,21,,,0,bundesliga,2023-2024
335,Tim Oermann,de GER,DF,Bochum,19,2003,7.9,2,0,0,8,8,0,8,3,11,,,0,bundesliga,2023-2024
336,Masaya Okugawa,jp JPN,"FW,MF",Augsburg,27,1996,0.4,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2023-2024
337,Finn Ole Becker,de GER,MF,Hoffenheim,23,2000,6.7,1,0,0,6,7,0,7,1,7,,,0,bundesliga,2023-2024
338,Mathias Olesen,lu LUX,MF,Köln,22,2001,1.2,2,1,1,3,2,0,1,3,1,,,0,bundesliga,2023-2024
339,Dani Olmo,es ESP,MF,RB Leipzig,25,1998,16.1,0,0,0,15,17,1,21,13,17,,,0,bundesliga,2023-2024
340,Jonas Omlin,ch SUI,GK,Gladbach,29,1994,7.0,1,0,0,0,2,0,0,0,0,,,0,bundesliga,2023-2024
341,Karim Onisiwo,at AUT,"FW,MF",Mainz 05,31,1992,16.6,1,0,0,31,44,15,21,2,8,,,0,bundesliga,2023-2024
342,Loïs Openda,be BEL,FW,RB Leipzig,23,2000,30.0,4,0,0,38,64,33,32,4,3,,,0,bundesliga,2023-2024
343,Leon Opitz,de GER,MF,Werder Bremen,18,2005,0.2,0,0,0,0,0,0,2,0,0,,,0,bundesliga,2023-2024
344,Willi Orban,hu HUN,DF,RB Leipzig,30,1992,17.6,2,0,0,16,10,0,1,16,12,,,0,bundesliga,2023-2024
345,Ivan Ordets,ua UKR,DF,Bochum,31,1992,20.9,4,0,0,29,20,3,1,30,13,,,1,bundesliga,2023-2024
346,Patrick Osterhage,de GER,MF,Bochum,23,2000,20.7,5,0,0,21,24,3,21,25,26,,,0,bundesliga,2023-2024
347,Salih Özcan,tr TUR,MF,Dortmund,25,1998,13.2,3,0,0,22,22,2,2,17,13,,,0,bundesliga,2023-2024
348,Willian Pacho,ec ECU,DF,Eintracht Frankfurt,21,2001,33.0,7,0,0,22,14,1,7,44,38,,,0,bundesliga,2023-2024
349,Gonçalo Paciência,pt POR,FW,Bochum,28,1994,7.2,3,0,0,9,22,2,10,0,4,,,0,bundesliga,2023-2024
350,Exequiel Palacios,ar ARG,MF,Leverkusen,24,1998,20.3,6,0,0,16,55,0,5,31,35,,,0,bundesliga,2023-2024
351,Miloš Pantović,rs SRB,"FW,MF",Union Berlin,27,1996,0.2,0,0,0,0,2,0,0,0,0,,,0,bundesliga,2023-2024
352,Antonios Papadopoulos,de GER,DF,Dortmund,23,1999,1.3,0,0,0,1,1,0,0,2,3,,,0,bundesliga,2023-2024
353,Merveille Papela,de GER,MF,Mainz 05,22,2001,2.9,1,0,0,6,1,0,2,4,3,,,0,bundesliga,2023-2024
354,Leart Paqarada,xk KVX,DF,Köln,28,1994,11.9,0,0,0,7,8,1,91,12,11,,,0,bundesliga,2023-2024
355,Kevin Paredes,us USA,"MF,DF",Wolfsburg,20,2003,15.9,4,0,0,11,53,5,33,24,21,,,0,bundesliga,2023-2024
356,Felix Passlack,de GER,"DF,MF",Bochum,25,1998,10.7,2,1,0,14,12,2,39,6,14,,,0,bundesliga,2023-2024
357,Jiří Pavlenka,cz CZE,GK,Werder Bremen,31,1992,7.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2023-2024
358,Aleksandar Pavlovic,de GER,MF,Bayern Munich,19,2004,13.6,6,0,0,20,16,0,18,17,19,,,0,bundesliga,2023-2024
359,Mads Pedersen,dk DEN,"DF,MF",Augsburg,26,1996,19.8,5,1,0,34,26,2,54,18,40,,,0,bundesliga,2023-2024
360,Jordan Pefok,us USA,FW,Gladbach,27,1996,15.8,2,0,0,36,30,7,0,4,4,,,0,bundesliga,2023-2024
361,Jordan Pefok,us USA,FW,Union Berlin,27,1996,0.3,0,0,0,2,0,0,0,0,0,,,0,bundesliga,2023-2024
362,Dženan Pejčinović,de GER,DF,Wolfsburg,18,2005,0.4,1,0,0,2,0,0,0,0,0,,,0,bundesliga,2023-2024
363,Daniel Peretz,il ISR,GK,Bayern Munich,23,2000,0.2,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2023-2024
364,Matteo Perez Vinlöf,se SWE,DF,Bayern Munich,17,2005,0.2,0,0,0,1,1,0,1,1,0,,,0,bundesliga,2023-2024
365,Pavao Pervan,at AUT,GK,Wolfsburg,35,1987,9.0,1,0,0,0,1,0,0,0,0,,,0,bundesliga,2023-2024
366,Jens Petter Hauge,no NOR,"DF,FW",Eintracht Frankfurt,23,1999,1.6,0,0,0,1,2,1,2,0,1,,,0,bundesliga,2023-2024
367,Luca Pfeiffer,de GER,"FW,MF",Darmstadt 98,26,1996,18.0,3,0,0,28,26,1,5,2,8,,,0,bundesliga,2023-2024
368,Patric Pfeiffer,de GER,DF,Augsburg,23,1999,5.7,0,0,0,7,4,0,2,12,7,,,0,bundesliga,2023-2024
369,Maximilian Philipp,de GER,FW,Freiburg,29,1994,3.6,2,0,0,10,3,0,4,1,5,,,0,bundesliga,2023-2024
370,Florian Pick,de GER,MF,Heidenheim,27,1995,3.6,2,0,0,6,7,1,33,3,4,,,0,bundesliga,2023-2024
371,Amos Pieper,de GER,DF,Werder Bremen,25,1998,6.6,0,0,0,5,5,0,2,9,11,,,0,bundesliga,2023-2024
372,Marvin Pieringer,de GER,"FW,MF",Heidenheim,23,1999,16.8,5,0,0,38,30,6,7,12,12,,,0,bundesliga,2023-2024
373,Alassane Pléa,fr FRA,"FW,MF",Gladbach,30,1993,21.3,1,0,0,15,29,6,43,2,6,,,0,bundesliga,2023-2024
374,Ole Pohlmann,de GER,"FW,MF",Dortmund,22,2001,0.6,0,0,0,0,0,0,3,0,0,,,0,bundesliga,2023-2024
375,Sebastian Polter,de GER,FW,Darmstadt 98,32,1991,5.0,0,0,0,9,10,2,4,0,0,,,0,bundesliga,2023-2024
376,Yussuf Poulsen,dk DEN,FW,RB Leipzig,29,1994,13.5,0,0,0,22,29,4,3,3,7,,,0,bundesliga,2023-2024
377,Grischa Prömel,de GER,MF,Hoffenheim,28,1995,23.8,10,1,1,33,29,1,11,20,22,,,0,bundesliga,2023-2024
378,Gustavo Puerta,co COL,MF,Leverkusen,20,2003,0.5,0,0,0,2,1,0,1,0,3,,,0,bundesliga,2023-2024
379,Luca Raimund,de GER,MF,Stuttgart,18,2005,0.3,1,0,0,2,0,0,1,0,1,,,0,bundesliga,2023-2024
380,Grant Ranos,am ARM,FW,Gladbach,20,2003,0.5,0,0,0,0,0,1,1,0,0,,,0,bundesliga,2023-2024
381,Nicolai Rapp,de GER,DF,Werder Bremen,26,1996,0.8,1,0,0,2,0,0,0,2,2,,,0,bundesliga,2023-2024
382,David Raum,de GER,DF,RB Leipzig,25,1998,30.4,6,0,0,28,11,4,305,29,33,,,0,bundesliga,2023-2024
383,Rocco Reitz,de GER,MF,Gladbach,21,2002,23.7,2,0,0,25,45,2,13,40,37,,,0,bundesliga,2023-2024
384,Marco Reus,de GER,MF,Dortmund,34,1989,17.8,2,0,0,20,21,4,32,6,25,,,0,bundesliga,2023-2024
385,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,25,1997,22.1,4,0,0,20,42,2,22,20,21,,,0,bundesliga,2023-2024
386,Gio Reyna,us USA,MF,Dortmund,20,2002,3.1,1,0,0,2,5,1,4,2,6,,,0,bundesliga,2023-2024
387,Marco Richter,de GER,MF,Mainz 05,25,1997,8.0,3,0,0,10,17,4,37,2,5,,,0,bundesliga,2023-2024
388,Clemens Riedel,de GER,"DF,MF",Darmstadt 98,20,2003,8.4,2,0,0,10,4,0,8,12,13,,,0,bundesliga,2023-2024
389,Manuel Riemann,de GER,GK,Bochum,34,1988,33.0,5,0,0,2,4,0,1,1,1,,,0,bundesliga,2023-2024
390,Sebastian Rode,de GER,MF,Eintracht Frankfurt,32,1990,0.7,0,0,0,0,1,0,1,1,4,,,0,bundesliga,2023-2024
