Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,league,season
536,Kevin Trapp,de GER,GK,Eintracht Frankfurt,33,1990,32,2880.0,90.0,94.1,32.0,32,90.0,32,0,,0,1.34,47.0,48.0,-1.0,-0.03,-1.03,bundesliga,2023-2024
537,Christopher Trimmel,at AUT,"MF,DF",Union Berlin,36,1987,26,1646.0,63.0,53.8,18.3,19,79.0,8,7,20.0,6,0.88,15.0,33.0,-18.0,-0.98,-0.54,bundesliga,2023-2024
538,Tuta,br BRA,"DF,MF",Eintracht Frankfurt,24,1999,30,2600.0,87.0,85.0,28.9,30,87.0,22,0,,1,1.4,43.0,42.0,1.0,0.03,0.03,bundesliga,2023-2024
539,Lukas Ullrich,de GER,DF,Gladbach,19,2004,4,47.0,12.0,1.5,0.5,0,,0,4,12.0,2,0.0,0.0,3.0,-3.0,-5.74,-5.51,bundesliga,2023-2024
540,Sven Ulreich,de GER,GK,Bayern Munich,34,1988,11,990.0,90.0,32.4,11.0,11,90.0,11,0,,21,2.09,30.0,12.0,18.0,1.64,0.29,bundesliga,2023-2024
541,Deniz Undav,de GER,"FW,MF",Stuttgart,27,1996,30,2089.0,70.0,68.3,23.2,23,83.0,8,7,27.0,0,2.2,53.0,27.0,26.0,1.12,-0.08,bundesliga,2023-2024
542,Dayot Upamecano,fr FRA,DF,Bayern Munich,24,1998,25,1762.0,70.0,57.6,19.6,19,82.0,14,6,34.0,3,1.92,43.0,28.0,15.0,0.77,-1.59,bundesliga,2023-2024
543,Mark Uth,de GER,"MF,FW",Köln,31,1991,11,373.0,34.0,12.2,4.1,3,65.0,0,8,22.0,2,0.91,6.0,9.0,-3.0,-0.72,0.25,bundesliga,2023-2024
544,Josha Vagnoman,de GER,"MF,DF",Stuttgart,22,2000,18,1183.0,66.0,38.7,13.1,12,85.0,7,6,28.0,0,2.17,25.0,19.0,6.0,0.46,-1.13,bundesliga,2023-2024
545,Ruben Vargas,ch SUI,"MF,FW",Augsburg,24,1998,31,1962.0,63.0,64.1,21.8,25,72.0,3,6,26.0,0,1.16,32.0,41.0,-9.0,-0.41,-0.33,bundesliga,2023-2024
546,Miloš Veljković,rs SRB,DF,Werder Bremen,27,1995,23,1920.0,83.0,62.7,21.3,21,88.0,19,2,36.0,1,1.04,33.0,40.0,-7.0,-0.33,-0.41,bundesliga,2023-2024
547,Yorbe Vertessen,be BEL,"FW,MF",Union Berlin,22,2001,13,593.0,46.0,19.4,6.6,7,60.0,0,6,28.0,2,1.0,7.0,10.0,-3.0,-0.46,0.35,bundesliga,2023-2024
548,Oscar Vilhelmsson,se SWE,FW,Darmstadt 98,19,2003,26,1374.0,53.0,44.9,15.3,16,73.0,5,10,21.0,2,0.31,12.0,37.0,-25.0,-1.64,0.02,bundesliga,2023-2024
549,Kevin Vogt,de GER,DF,Hoffenheim,31,1991,16,1319.0,82.0,43.1,14.7,14,88.0,13,2,42.0,0,1.5,32.0,27.0,5.0,0.34,0.6,bundesliga,2023-2024
550,Kevin Vogt,de GER,DF,Union Berlin,31,1991,16,1323.0,83.0,43.2,14.7,16,83.0,13,0,,0,0.88,8.0,22.0,-14.0,-0.95,-0.38,bundesliga,2023-2024
551,Kevin Volland,de GER,"FW,MF",Union Berlin,31,1992,26,1345.0,52.0,44.0,14.9,17,68.0,3,9,22.0,1,1.12,13.0,22.0,-9.0,-0.6,0.24,bundesliga,2023-2024
552,Aster Vranckx,be BEL,MF,Wolfsburg,20,2002,24,1153.0,48.0,37.7,12.8,12,84.0,9,12,13.0,3,1.21,13.0,24.0,-11.0,-0.86,-0.67,bundesliga,2023-2024
553,Simon Walde,de GER,DF,Gladbach,18,2005,0,,,,,0,,0,0,,3,,,,,,,bundesliga,2023-2024
554,Luca Waldschmidt,de GER,MF,Köln,27,1996,22,1146.0,52.0,37.5,12.7,14,68.0,2,8,25.0,0,0.86,11.0,19.0,-8.0,-0.63,0.5,bundesliga,2023-2024
555,Kjell-Arik Wätjen,de GER,MF,Dortmund,17,2006,2,105.0,53.0,3.4,1.2,1,90.0,1,1,15.0,3,1.5,5.0,1.0,4.0,3.43,2.79,bundesliga,2023-2024
556,Wout Weghorst,nl NED,FW,Hoffenheim,30,1992,28,1977.0,71.0,64.6,22.0,24,79.0,12,4,20.0,1,1.57,40.0,37.0,3.0,0.14,0.39,bundesliga,2023-2024
557,Julian Weigl,de GER,MF,Gladbach,27,1995,31,2764.0,89.0,90.3,30.7,31,89.0,29,0,,0,0.97,53.0,63.0,-10.0,-0.33,-0.02,bundesliga,2023-2024
558,Nelson Weiper,de GER,FW,Mainz 05,18,2005,5,124.0,25.0,4.1,1.4,1,69.0,0,4,14.0,2,1.0,1.0,3.0,-2.0,-1.45,-1.15,bundesliga,2023-2024
559,Mitchell Weiser,de GER,MF,Werder Bremen,29,1994,30,2636.0,88.0,86.1,29.3,30,88.0,26,0,,1,1.2,43.0,45.0,-2.0,-0.07,0.78,bundesliga,2023-2024
560,Noah Weißhaupt,de GER,MF,Freiburg,21,2001,24,759.0,32.0,24.8,8.4,6,82.0,3,18,15.0,3,1.04,13.0,15.0,-2.0,-0.24,0.19,bundesliga,2023-2024
561,Timo Werner,de GER,"MF,FW",RB Leipzig,27,1996,8,207.0,26.0,6.8,2.3,2,62.0,0,6,14.0,4,2.0,6.0,4.0,2.0,0.87,-0.27,bundesliga,2023-2024
562,Silvan Widmer,ch SUI,"MF,DF",Mainz 05,30,1993,20,1242.0,62.0,40.6,13.8,13,82.0,4,7,26.0,5,1.25,16.0,19.0,-3.0,-0.22,0.23,bundesliga,2023-2024
563,Lasse Wilhelm,de GER,DF,Mainz 05,20,2003,0,,,,,0,,0,0,,4,,,,,,,bundesliga,2023-2024
564,Patrick Wimmer,at AUT,"MF,FW",Wolfsburg,22,2001,14,589.0,42.0,19.2,6.5,8,61.0,0,6,17.0,4,1.36,14.0,8.0,6.0,0.92,1.68,bundesliga,2023-2024
565,Jonas Wind,dk DEN,FW,Wolfsburg,24,1999,34,2651.0,78.0,86.6,29.5,31,84.0,16,3,16.0,0,1.09,38.0,47.0,-9.0,-0.31,1.01,bundesliga,2023-2024
566,Frederik Winther,dk DEN,DF,Augsburg,22,2001,0,,,,,0,,0,0,,3,,,,,,,bundesliga,2023-2024
567,Florian Wirtz,de GER,MF,Leverkusen,20,2003,32,2372.0,74.0,77.5,26.4,26,85.0,9,6,29.0,0,2.63,68.0,19.0,49.0,1.86,-0.23,bundesliga,2023-2024
568,Maximilian Wittek,de GER,"MF,DF",Bochum,27,1995,21,1070.0,51.0,35.0,11.9,13,73.0,6,8,15.0,11,0.81,14.0,36.0,-22.0,-1.85,-1.4,bundesliga,2023-2024
569,Maximilian Wöber,at AUT,DF,Gladbach,25,1998,25,2066.0,83.0,67.5,23.0,24,85.0,17,1,21.0,0,0.96,45.0,46.0,-1.0,-0.04,0.86,bundesliga,2023-2024
570,Marius Wolf,de GER,DF,Dortmund,28,1995,22,1166.0,53.0,38.1,13.0,12,82.0,9,10,19.0,10,1.95,30.0,22.0,8.0,0.62,-0.19,bundesliga,2023-2024
571,Nick Woltemade,de GER,"FW,MF",Werder Bremen,21,2002,30,1189.0,40.0,38.9,13.2,12,73.0,1,18,18.0,3,1.37,20.0,17.0,3.0,0.23,0.66,bundesliga,2023-2024
572,Jeong Woo-yeong,kr KOR,MF,Stuttgart,23,1999,26,633.0,24.0,20.7,7.0,5,75.0,1,21,12.0,0,2.12,19.0,9.0,10.0,1.42,0.35,bundesliga,2023-2024
573,Granit Xhaka,ch SUI,MF,Leverkusen,30,1992,33,2821.0,85.0,92.2,31.3,32,88.0,24,1,21.0,0,2.7,78.0,21.0,57.0,1.82,-1.19,bundesliga,2023-2024
574,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,24,1999,19,1453.0,76.0,47.5,16.1,16,88.0,14,3,13.0,0,1.95,37.0,22.0,15.0,0.93,-0.42,bundesliga,2023-2024
575,Bryan Zaragoza,es ESP,MF,Bayern Munich,21,2001,7,183.0,26.0,6.0,2.0,1,74.0,0,6,18.0,6,1.29,4.0,6.0,-2.0,-0.98,-2.58,bundesliga,2023-2024
576,Robin Zentner,de GER,GK,Mainz 05,28,1994,30,2700.0,90.0,88.2,30.0,30,90.0,30,0,,0,1.1,38.0,48.0,-10.0,-0.33,0.17,bundesliga,2023-2024
577,Cedric Zesiger,ch SUI,DF,Wolfsburg,25,1998,23,1634.0,71.0,53.4,18.2,18,84.0,14,5,24.0,10,1.35,20.0,32.0,-12.0,-0.66,-0.47,bundesliga,2023-2024
578,Michael Zetterer,de GER,GK,Werder Bremen,28,1995,27,2430.0,90.0,79.4,27.0,27,90.0,27,0,,7,1.33,36.0,37.0,-1.0,-0.04,0.68,bundesliga,2023-2024
579,Christoph Zimmermann,de GER,DF,Darmstadt 98,30,1993,19,1220.0,64.0,39.9,13.6,12,81.0,8,7,35.0,5,0.42,8.0,34.0,-26.0,-1.92,-0.45,bundesliga,2023-2024
580,Leopold Zingerle,de GER,GK,RB Leipzig,29,1994,0,,,,,0,,0,0,,10,,,,,,,bundesliga,2023-2024
581,Simon Zoller,de GER,"FW,MF",Bochum,32,1991,1,45.0,45.0,1.5,0.5,0,,0,1,45.0,0,0.0,0.0,3.0,-3.0,-6.0,-5.13,bundesliga,2023-2024
582,Lovro Zvonarek,hr CRO,MF,Bayern Munich,18,2005,5,163.0,33.0,5.3,1.8,1,89.0,0,4,19.0,9,2.4,2.0,4.0,-2.0,-1.1,-2.69,bundesliga,2023-2024
583,Marcel Łubik,pl POL,GK,Augsburg,19,2004,0,,,,,0,,0,0,,3,,,,,,,bundesliga,2023-2024
