Rk,Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,league,season
194,Lucas Höler,de GER,"FW,MF",Freiburg,28,1994,16.7,1,0,0,20,37,9,10,8,14,,,0,bundesliga,2022-2023
195,Gerrit Holtmann,ph PHI,"MF,FW",Bochum,27,1995,10.5,0,0,0,7,7,3,53,3,8,,,0,bundesliga,2022-2023
196,Jannes Horn,de GER,DF,Bochum,25,1997,0.7,1,0,0,1,0,0,0,3,1,,,0,bundesliga,2022-2023
197,Lukáš Hrádecký,fi FIN,GK,Leverkusen,32,1989,33.0,0,1,0,1,0,0,0,0,0,,,0,bundesliga,2022-2023
198,Timo Hübers,de GER,DF,Köln,26,1996,28.4,8,0,0,31,23,1,2,50,29,,,1,bundesliga,2022-2023
199,Callum Hudson-Odoi,eng ENG,"MF,FW",Leverkusen,21,2000,6.7,0,0,0,2,20,2,12,2,3,,,0,bundesliga,2022-2023
200,Mats Hummels,de GER,DF,Dortmund,33,1988,22.4,4,0,0,18,19,2,6,34,39,,,0,bundesliga,2022-2023
201,Denis Huseinbasic,ba BIH,"MF,FW",Köln,21,2001,8.8,3,0,0,14,7,0,12,3,11,,,0,bundesliga,2022-2023
202,Iago,br BRA,"DF,MF",Augsburg,25,1997,17.8,6,1,1,13,13,1,43,20,16,,,0,bundesliga,2022-2023
203,Arijon Ibrahimović,de GER,MF,Bayern Munich,16,2005,0.2,0,0,0,0,1,0,0,0,1,,,0,bundesliga,2022-2023
204,Marcus Ingvartsen,dk DEN,"MF,FW",Mainz 05,26,1996,14.6,2,0,0,32,21,9,7,5,0,,,0,bundesliga,2022-2023
205,Ko Itakura,jp JPN,DF,Gladbach,25,1997,22.0,1,2,0,12,14,0,4,27,17,,,0,bundesliga,2022-2023
206,Hiroki Ito,jp JPN,DF,Stuttgart,23,1999,28.5,5,0,0,16,19,3,53,37,30,,,0,bundesliga,2022-2023
207,Andreas Ivan,ro ROU,MF,Schalke 04,27,1995,0.5,0,0,0,1,0,0,0,0,0,,,0,bundesliga,2022-2023
208,Lee Jae-sung,kr KOR,MF,Mainz 05,29,1992,21.0,2,0,0,18,25,6,32,17,18,,,0,bundesliga,2022-2023
209,Paul Jaeckel,de GER,DF,Union Berlin,24,1998,13.3,4,1,1,16,3,0,3,19,17,,,0,bundesliga,2022-2023
210,Kristijan Jakić,hr CRO,"DF,MF",Eintracht Frankfurt,25,1997,16.2,4,0,0,18,7,1,10,16,23,,,0,bundesliga,2022-2023
211,Saidy Janko,gm GAM,DF,Bochum,26,1995,12.6,1,0,0,20,8,0,22,9,15,,,0,bundesliga,2022-2023
212,Tony Jantschke,de GER,DF,Gladbach,32,1990,1.1,0,0,0,2,0,0,1,0,1,,,0,bundesliga,2022-2023
213,Fredrik Jensen,fi FIN,"FW,MF",Augsburg,24,1997,10.3,1,0,0,15,7,3,30,4,11,,,0,bundesliga,2022-2023
214,Moritz Jenz,de GER,DF,Schalke 04,23,1999,10.5,5,0,0,19,5,2,1,9,10,,,0,bundesliga,2022-2023
215,Stevan Jovetić,me MNE,FW,Hertha BSC,32,1989,9.9,0,0,0,8,19,6,8,1,3,,,0,bundesliga,2022-2023
216,Anthony Jung,de GER,MF,Werder Bremen,30,1991,29.1,2,0,0,22,24,1,46,25,26,,,0,bundesliga,2022-2023
217,Josip Juranović,hr CRO,MF,Union Berlin,26,1995,10.4,0,0,0,2,4,3,72,6,8,,,0,bundesliga,2022-2023
218,Ozan Kabak,tr TUR,DF,Hoffenheim,22,2000,26.5,12,2,2,55,16,0,6,41,35,,,1,bundesliga,2022-2023
219,Pavel Kadeřábek,cz CZE,MF,Hoffenheim,30,1992,18.5,1,0,0,24,18,2,74,14,21,,,0,bundesliga,2022-2023
220,Florian Kainz,at AUT,MF,Köln,29,1992,26.0,6,1,1,30,40,1,251,35,10,,,0,bundesliga,2022-2023
221,Sasa Kalajdzic,at AUT,FW,Stuttgart,25,1997,2.6,1,0,0,6,1,0,0,0,2,,,0,bundesliga,2022-2023
222,Daichi Kamada,jp JPN,MF,Eintracht Frankfurt,25,1996,25.2,3,0,0,40,26,7,51,17,33,,,0,bundesliga,2022-2023
223,Jakub Kamiński,pl POL,"MF,FW",Wolfsburg,20,2002,22.9,0,0,0,9,13,3,36,8,26,,,0,bundesliga,2022-2023
224,Marcin Kamiński,pl POL,DF,Schalke 04,30,1992,7.0,0,0,0,1,0,0,3,9,4,,,0,bundesliga,2022-2023
225,Kevin Kampl,si SVN,MF,RB Leipzig,31,1990,15.2,8,0,0,22,7,1,5,22,10,,,0,bundesliga,2022-2023
226,Wilfried Kanga,ci CIV,FW,Hertha BSC,24,1998,15.7,3,0,0,18,12,11,8,2,4,,,0,bundesliga,2022-2023
227,Kenan Karaman,tr TUR,"MF,FW",Schalke 04,28,1994,10.8,2,0,0,12,24,7,22,5,8,,,0,bundesliga,2022-2023
228,Atakan Karazor,tr TUR,MF,Stuttgart,25,1996,21.8,10,0,0,24,31,0,0,32,30,,,0,bundesliga,2022-2023
229,Thomas Kastanaras,gr GRE,MF,Stuttgart,19,2003,0.8,0,0,0,0,0,0,1,0,0,,,0,bundesliga,2022-2023
230,Silas Katompa,cd COD,"FW,MF",Stuttgart,23,1998,22.1,4,0,0,37,22,15,33,8,17,,,0,bundesliga,2022-2023
231,Yannik Keitel,de GER,MF,Freiburg,22,2000,7.6,4,0,0,21,3,0,4,12,7,,,0,bundesliga,2022-2023
232,Marc-Oliver Kempf,de GER,DF,Hertha BSC,27,1995,30.1,5,0,0,27,24,0,1,49,26,,,0,bundesliga,2022-2023
233,Jonjoe Kenny,eng ENG,DF,Hertha BSC,25,1997,24.9,3,0,0,29,7,0,54,41,34,,,0,bundesliga,2022-2023
234,Rani Khedira,de GER,MF,Union Berlin,28,1994,32.0,8,0,0,51,14,0,10,42,36,,,0,bundesliga,2022-2023
235,Luca Kilian,de GER,DF,Köln,22,1999,12.5,5,2,2,7,2,0,1,12,17,,,0,bundesliga,2022-2023
236,Joshua Kimmich,de GER,MF,Bayern Munich,27,1995,31.2,6,1,1,22,51,0,241,43,47,,,0,bundesliga,2022-2023
237,Pascal Klemens,de GER,DF,Hertha BSC,17,2005,1.0,0,0,0,0,0,0,0,1,0,,,0,bundesliga,2022-2023
238,Lukas Klostermann,de GER,DF,RB Leipzig,26,1996,10.1,0,0,0,6,3,1,4,13,8,,,0,bundesliga,2022-2023
239,Ansgar Knauff,de GER,MF,Eintracht Frankfurt,20,2002,14.3,1,0,0,16,17,2,28,15,25,,,0,bundesliga,2022-2023
240,Robin Knoche,de GER,DF,Union Berlin,30,1992,31.9,4,0,0,14,23,0,6,36,31,,,0,bundesliga,2022-2023
241,Gregor Kobel,ch SUI,GK,Dortmund,24,1997,27.0,0,0,0,0,4,0,0,0,0,,,1,bundesliga,2022-2023
242,Dominik Kohr,de GER,MF,Mainz 05,28,1994,25.5,11,0,0,44,35,1,6,31,36,,,0,bundesliga,2022-2023
243,Randal Kolo Muani,fr FRA,FW,Eintracht Frankfurt,23,1998,29.2,6,1,1,50,71,21,26,4,10,,,0,bundesliga,2022-2023
244,Timothée Kolodziejczak,fr FRA,DF,Schalke 04,30,1991,0.3,0,0,0,0,0,0,1,1,0,,,0,bundesliga,2022-2023
245,Manu Koné,fr FRA,MF,Gladbach,21,2001,29.0,12,0,0,52,74,0,7,30,42,,,0,bundesliga,2022-2023
246,Odilon Kossounou,ci CIV,DF,Leverkusen,21,2001,16.9,3,0,0,17,4,1,4,23,14,,,0,bundesliga,2022-2023
247,Filip Kostić,rs SRB,MF,Eintracht Frankfurt,29,1992,0.8,1,0,0,1,1,0,7,1,0,,,0,bundesliga,2022-2023
248,Tomáš Koubek,cz CZE,GK,Augsburg,29,1992,11.0,0,0,0,0,1,0,0,0,0,,,0,bundesliga,2022-2023
249,Soichiro Kozuki,jp JPN,MF,Schalke 04,21,2000,4.2,1,0,0,7,5,0,15,2,4,,,0,bundesliga,2022-2023
250,Alex Král,cz CZE,MF,Schalke 04,24,1998,26.2,3,0,0,21,18,3,27,17,25,,,1,bundesliga,2022-2023
251,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,31,1991,26.5,3,0,0,9,36,9,48,6,2,,,0,bundesliga,2022-2023
252,Christoph Kramer,de GER,MF,Gladbach,31,1991,24.7,4,0,0,37,13,4,12,17,29,,,0,bundesliga,2022-2023
253,Tom Krauß,de GER,MF,Schalke 04,21,2001,27.9,8,0,0,46,32,0,15,32,66,,,0,bundesliga,2022-2023
254,Max Kruse,de GER,MF,Wolfsburg,34,1988,3.0,0,0,0,3,2,0,6,0,2,,,0,bundesliga,2022-2023
255,Lukas Kübler,de GER,"DF,MF",Freiburg,29,1992,18.2,1,0,0,18,15,1,33,30,25,,,0,bundesliga,2022-2023
256,Pierre Kunde,cm CMR,MF,Bochum,27,1995,4.2,0,0,0,3,10,1,10,8,7,,,0,bundesliga,2022-2023
257,Alou Kuol,au AUS,FW,Stuttgart,21,2000,0.1,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2022-2023
258,Daniel Kyereh,gh GHA,"MF,FW",Freiburg,26,1996,6.2,2,0,0,12,16,3,3,2,4,,,0,bundesliga,2022-2023
259,Maxence Lacroix,fr FRA,DF,Wolfsburg,22,2000,18.1,1,0,0,18,11,0,3,26,12,,,0,bundesliga,2022-2023
260,Aïssa Laïdouni,tn TUN,MF,Union Berlin,25,1996,9.7,4,0,0,12,35,1,12,9,8,,,0,bundesliga,2022-2023
261,Konrad Laimer,at AUT,MF,RB Leipzig,25,1997,16.3,8,0,0,30,22,2,12,18,33,,,0,bundesliga,2022-2023
262,Stefan Lainer,at AUT,"DF,MF",Gladbach,29,1992,9.1,2,0,0,10,7,1,18,14,9,,,0,bundesliga,2022-2023
263,Vassilis Lambropoulos,gr GRE,DF,Bochum,32,1990,7.0,2,0,0,8,6,0,0,9,9,,,0,bundesliga,2022-2023
264,Jordan Larsson,se SWE,MF,Schalke 04,25,1997,5.1,0,0,0,7,6,1,2,4,6,,,0,bundesliga,2022-2023
265,Danny Latza,de GER,MF,Schalke 04,32,1989,9.5,2,0,0,13,11,0,20,6,12,,,0,bundesliga,2022-2023
266,Diogo Leite,pt POR,DF,Union Berlin,23,1999,25.0,6,1,0,44,32,1,4,26,20,,,0,bundesliga,2022-2023
267,Maxim Leitsch,de GER,DF,Mainz 05,24,1998,7.4,0,0,0,3,3,0,0,17,6,,,0,bundesliga,2022-2023
268,Tim Lemperle,de GER,FW,Köln,20,2002,1.5,0,0,0,2,0,0,1,1,4,,,0,bundesliga,2022-2023
269,Christopher Lenz,de GER,"MF,DF",Eintracht Frankfurt,27,1994,14.3,1,0,0,19,13,0,92,20,21,,,0,bundesliga,2022-2023
270,Jamie Leweling,de GER,"FW,MF",Union Berlin,21,2001,2.9,1,0,0,6,9,1,10,2,3,,,0,bundesliga,2022-2023
271,Philipp Lienhart,at AUT,DF,Freiburg,26,1996,27.8,3,0,0,17,31,1,1,36,17,,,0,bundesliga,2022-2023
272,Matthijs de Ligt,nl NED,DF,Bayern Munich,22,1999,26.7,4,0,0,19,18,2,2,24,25,,,0,bundesliga,2022-2023
273,Dimitris Limnios,gr GRE,"FW,MF",Köln,24,1998,0.4,0,0,0,0,1,0,6,1,0,,,0,bundesliga,2022-2023
274,Jesper Lindstrøm,dk DEN,MF,Eintracht Frankfurt,22,2000,18.7,2,0,0,19,19,3,45,9,14,,,0,bundesliga,2022-2023
275,Dejan Ljubicic,at AUT,MF,Köln,24,1997,19.0,3,0,0,26,12,5,44,7,14,,,0,bundesliga,2022-2023
276,Anthony Losilla,fr FRA,MF,Bochum,36,1986,30.2,6,1,0,46,17,3,11,37,49,,,0,bundesliga,2022-2023
277,Dodi Lukebakio,be BEL,"FW,MF",Hertha BSC,24,1997,26.6,8,0,0,33,59,17,66,12,11,,,0,bundesliga,2022-2023
278,Andrey Lunyov,ru RUS,GK,Leverkusen,30,1991,1.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2022-2023
279,Arne Maier,de GER,MF,Augsburg,23,1999,21.8,3,0,0,12,18,2,65,15,20,,,0,bundesliga,2022-2023
280,Linton Maina,de GER,"MF,FW",Köln,23,1999,24.9,1,0,0,17,21,18,88,5,13,,,0,bundesliga,2022-2023
281,Donyell Malen,nl NED,"MF,FW",Dortmund,23,1999,19.0,0,0,0,13,39,3,68,4,6,,,0,bundesliga,2022-2023
282,Sadio Mané,sn SEN,"MF,FW",Bayern Munich,30,1992,15.8,2,0,0,16,24,22,22,0,5,,,0,bundesliga,2022-2023
283,Myziane Maolida,km COM,FW,Hertha BSC,23,1999,1.1,0,0,0,1,0,0,1,0,1,,,0,bundesliga,2022-2023
284,Omar Marmoush,eg EGY,"FW,MF",Wolfsburg,23,1999,16.4,2,0,0,29,32,13,25,5,10,,,0,bundesliga,2022-2023
285,Eric Martel,de GER,MF,Köln,20,2002,22.4,6,0,0,40,27,0,20,34,40,,,0,bundesliga,2022-2023
286,Aarón Martín,es ESP,"MF,DF",Mainz 05,25,1997,20.5,3,0,0,28,12,2,141,15,28,,,0,bundesliga,2022-2023
287,Erhan Mašović,rs SRB,"DF,MF",Bochum,23,1998,24.2,3,0,0,24,5,0,2,28,32,,,1,bundesliga,2022-2023
288,Henning Matriciani,de GER,DF,Schalke 04,22,2000,20.7,1,0,0,19,11,0,20,22,23,,,0,bundesliga,2022-2023
289,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,24,1997,25.4,9,1,1,24,23,1,7,63,27,,,0,bundesliga,2022-2023
290,Philipp Max,de GER,MF,Eintracht Frankfurt,28,1993,7.7,1,0,0,6,2,1,61,3,9,,,0,bundesliga,2022-2023
291,Eric Maxim Choupo-Moting,cm CMR,FW,Bayern Munich,33,1989,12.4,0,0,0,4,7,11,3,0,6,,,0,bundesliga,2022-2023
292,Ibrahim Maza,dz ALG,MF,Hertha BSC,16,2005,0.8,0,0,0,1,2,0,0,0,1,,,0,bundesliga,2022-2023
293,Noussair Mazraoui,ma MAR,DF,Bayern Munich,24,1997,11.9,0,0,0,16,11,3,23,10,18,,,0,bundesliga,2022-2023
294,Noah Mbamba,be BEL,MF,Leverkusen,17,2005,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2022-2023
295,Jean-Manuel Mbom,de GER,"DF,MF",Werder Bremen,22,2000,0.1,0,0,0,1,1,0,0,0,0,,,0,bundesliga,2022-2023
296,Nathanael Mbuku,cd COD,MF,Augsburg,20,2002,0.4,0,0,0,0,0,0,1,0,0,,,0,bundesliga,2022-2023
297,Thomas Meunier,be BEL,"DF,MF",Dortmund,30,1991,6.5,2,0,0,12,4,1,16,9,7,,,0,bundesliga,2022-2023
298,Alexander Meyer,de GER,GK,Dortmund,31,1991,7.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2022-2023
299,Sven Michel,de GER,FW,Union Berlin,32,1990,5.5,2,0,0,13,4,4,17,0,5,,,0,bundesliga,2022-2023
300,Enzo Millot,fr FRA,MF,Stuttgart,20,2002,9.9,3,0,0,16,19,1,23,13,15,,,0,bundesliga,2022-2023
301,Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,25,1997,9.4,5,0,0,13,9,0,40,26,21,,,0,bundesliga,2022-2023
302,Anthony Modeste,fr FRA,FW,Dortmund,34,1988,9.0,4,0,0,14,7,6,2,2,4,,,0,bundesliga,2022-2023
303,Tobias Mohr,de GER,"DF,MF",Schalke 04,26,1995,9.3,0,0,0,5,4,0,87,7,6,,,0,bundesliga,2022-2023
304,Clinton Mola,eng ENG,DF,Stuttgart,21,2001,0.2,1,0,0,0,0,0,1,1,1,,,0,bundesliga,2022-2023
305,Florent Mollet,fr FRA,MF,Schalke 04,30,1991,4.6,1,0,0,4,7,2,9,1,1,,,0,bundesliga,2022-2023
306,Youssoufa Moukoko,de GER,FW,Dortmund,17,2004,12.7,0,0,0,8,8,1,5,2,7,,,0,bundesliga,2022-2023
307,Florian Müller,de GER,GK,Stuttgart,24,1997,19.0,0,0,0,0,2,0,0,0,0,,,0,bundesliga,2022-2023
308,Thomas Müller,de GER,"MF,FW",Bayern Munich,32,1989,18.5,0,0,0,9,11,4,33,4,11,,,0,bundesliga,2022-2023
309,Jamal Musiala,de GER,MF,Bayern Munich,19,2003,24.4,1,0,0,23,43,1,11,18,24,,,0,bundesliga,2022-2023
310,Marlon Mustapha,at AUT,FW,Mainz 05,21,2001,0.8,1,0,0,3,0,1,0,0,2,,,0,bundesliga,2022-2023
311,Obite N'Dicka,ci CIV,DF,Eintracht Frankfurt,22,1999,29.9,4,0,0,31,14,0,5,33,19,,,1,bundesliga,2022-2023
312,Nathan N'Goumou,cm CMR,"MF,FW",Gladbach,22,2000,7.7,0,0,0,7,6,3,21,1,5,,,0,bundesliga,2022-2023
313,Stanley N'Soki,fr FRA,DF,Hoffenheim,23,1999,14.3,2,1,0,13,8,0,2,22,13,,,0,bundesliga,2022-2023
314,Nikolas Nartey,dk DEN,"DF,MF",Stuttgart,22,2000,5.3,1,0,0,5,7,1,10,4,6,,,0,bundesliga,2022-2023
315,Luca Netz,de GER,"DF,MF",Gladbach,19,2003,7.8,0,0,0,5,2,1,6,6,14,,,0,bundesliga,2022-2023
316,Manuel Neuer,de GER,GK,Bayern Munich,36,1986,12.0,0,0,0,0,1,0,0,0,0,,,0,bundesliga,2022-2023
317,Florian Neuhaus,de GER,MF,Gladbach,25,1997,15.6,2,0,0,10,21,2,7,13,9,,,0,bundesliga,2022-2023
318,Jessic Ngankam,de GER,"FW,MF",Hertha BSC,22,2000,9.2,5,0,0,19,13,1,2,2,10,,,0,bundesliga,2022-2023
319,Florian Niederlechner,de GER,"FW,MF",Augsburg,31,1990,10.1,1,0,0,14,12,8,3,2,5,,,0,bundesliga,2022-2023
320,Florian Niederlechner,de GER,FW,Hertha BSC,31,1990,8.7,2,0,0,8,16,10,4,2,8,,,0,bundesliga,2022-2023
321,Justin Njinmah,de GER,"FW,MF",Dortmund,21,2000,0.2,0,0,0,0,3,0,0,0,0,,,0,bundesliga,2022-2023
322,Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,24,1997,21.1,4,0,0,19,37,12,17,8,4,,,0,bundesliga,2022-2023
323,Felix Nmecha,de GER,MF,Wolfsburg,21,2000,20.4,3,0,0,29,38,1,8,27,26,,,0,bundesliga,2022-2023
324,Lukas Nmecha,de GER,FW,Wolfsburg,23,1998,10.0,3,0,0,6,27,8,2,2,3,,,0,bundesliga,2022-2023
325,Hugo Novoa,es ESP,MF,RB Leipzig,19,2003,2.0,0,0,0,6,2,4,10,1,2,,,0,bundesliga,2022-2023
326,Ørjan Nyland,no NOR,GK,RB Leipzig,31,1990,2.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2022-2023
327,Tim Oermann,de GER,DF,Bochum,18,2003,2.2,0,0,0,3,0,0,0,1,1,,,0,bundesliga,2022-2023
328,Finn Ole Becker,de GER,MF,Hoffenheim,22,2000,5.7,0,0,0,4,5,1,3,5,2,,,0,bundesliga,2022-2023
329,Mathias Olesen,lu LUX,"MF,FW",Köln,21,2001,5.3,1,0,0,6,5,1,2,2,5,,,0,bundesliga,2022-2023
330,Dani Olmo,es ESP,MF,RB Leipzig,24,1998,14.2,2,0,0,17,40,1,11,5,9,,,0,bundesliga,2022-2023
331,Jan Olschowsky,de GER,GK,Gladbach,20,2001,4.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2022-2023
332,Jonas Omlin,ch SUI,GK,Gladbach,28,1994,14.3,0,0,0,0,2,0,0,0,1,,,0,bundesliga,2022-2023
333,Karim Onisiwo,at AUT,"FW,MF",Mainz 05,30,1992,28.2,4,0,0,49,33,22,56,2,12,,,0,bundesliga,2022-2023
334,Willi Orban,hu HUN,DF,RB Leipzig,29,1992,32.8,3,0,0,17,34,3,3,39,30,,,1,bundesliga,2022-2023
335,Ivan Ordets,ua UKR,DF,Bochum,30,1992,27.2,4,0,0,32,22,3,1,54,20,,,0,bundesliga,2022-2023
336,Jordi Osei-Tutu,eng ENG,"MF,DF",Bochum,23,1998,8.3,3,0,0,8,23,3,14,10,19,,,0,bundesliga,2022-2023
337,Patrick Osterhage,de GER,MF,Bochum,22,2000,11.4,3,0,0,19,9,0,12,11,18,,,0,bundesliga,2022-2023
338,Paulo Otávio,br BRA,DF,Wolfsburg,27,1994,22.7,7,0,0,25,40,0,69,27,46,,,1,bundesliga,2022-2023
339,Thomas Ouwejan,nl NED,"DF,MF",Schalke 04,25,1996,10.0,1,0,0,6,7,1,97,14,9,,,0,bundesliga,2022-2023
340,Reece Oxford,eng ENG,DF,Augsburg,23,1998,1.0,0,0,0,0,2,0,0,1,1,,,0,bundesliga,2022-2023
341,Salih Özcan,tr TUR,MF,Dortmund,24,1998,17.5,6,0,0,26,24,0,3,26,18,,,0,bundesliga,2022-2023
342,Levin Öztunalı,de GER,"FW,MF",Union Berlin,26,1996,0.1,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2022-2023
343,Exequiel Palacios,ar ARG,MF,Leverkusen,23,1998,18.4,4,0,0,23,40,1,5,36,37,,,0,bundesliga,2022-2023
344,Miloš Pantović,rs SRB,"FW,MF",Union Berlin,26,1996,2.3,1,0,0,4,5,2,3,0,3,,,0,bundesliga,2022-2023
345,Antonios Papadopoulos,de GER,"DF,MF",Dortmund,22,1999,0.1,0,0,0,2,0,0,0,1,0,,,0,bundesliga,2022-2023
346,Kevin Paredes,us USA,MF,Wolfsburg,19,2003,5.9,2,0,0,4,18,2,23,6,8,,,0,bundesliga,2022-2023
347,Marco Pašalić,hr CRO,MF,Dortmund,21,2000,0.1,0,0,0,1,0,0,0,0,0,,,0,bundesliga,2022-2023
348,Felix Passlack,de GER,"DF,MF",Dortmund,24,1998,0.7,0,0,0,0,1,0,2,0,3,,,0,bundesliga,2022-2023
349,Paulinho,br BRA,FW,Leverkusen,22,2000,0.9,0,0,0,0,1,0,0,0,0,,,0,bundesliga,2022-2023
350,Benjamin Pavard,fr FRA,DF,Bayern Munich,26,1996,27.0,6,0,0,28,16,5,46,42,39,,,0,bundesliga,2022-2023
351,Jiří Pavlenka,cz CZE,GK,Werder Bremen,30,1992,32.3,1,0,0,0,7,0,0,3,0,,,0,bundesliga,2022-2023
352,Kristian Pedersen,dk DEN,DF,Köln,27,1994,3.1,1,0,0,5,1,0,4,6,4,,,0,bundesliga,2022-2023
353,Mads Pedersen,dk DEN,"DF,MF",Augsburg,25,1996,20.4,6,0,0,23,23,0,46,17,23,,,0,bundesliga,2022-2023
354,Jordan Pefok,us USA,FW,Union Berlin,26,1996,15.1,3,0,0,38,13,9,2,4,7,,,0,bundesliga,2022-2023
355,Dženan Pejčinović,de GER,DF,Wolfsburg,17,2005,0.1,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2022-2023
356,Peter Pekarík,sk SVK,DF,Hertha BSC,35,1986,2.3,0,0,0,0,0,0,4,4,3,,,0,bundesliga,2022-2023
357,Luca Pellegrini,it ITA,"DF,MF",Eintracht Frankfurt,23,1999,6.2,1,0,0,8,8,0,54,7,9,,,0,bundesliga,2022-2023
358,Ricardo Pepi,us USA,FW,Augsburg,19,2003,1.1,0,0,0,0,0,0,0,0,1,,,0,bundesliga,2022-2023
359,Juan Perea,co COL,FW,Stuttgart,22,2000,4.6,0,0,0,13,12,6,7,1,4,,,0,bundesliga,2022-2023
360,Nils Petersen,de GER,FW,Freiburg,33,1988,3.1,1,0,0,5,2,3,0,1,4,,,0,bundesliga,2022-2023
361,Lukas Petkov,bg BUL,"FW,MF",Augsburg,21,2000,1.6,1,0,0,4,1,0,0,1,2,,,0,bundesliga,2022-2023
362,Luca Pfeiffer,de GER,FW,Stuttgart,25,1996,7.8,1,1,0,14,9,1,1,1,2,,,0,bundesliga,2022-2023
363,Maximilian Philipp,de GER,MF,Wolfsburg,28,1994,1.3,0,0,0,0,7,1,7,0,1,,,0,bundesliga,2022-2023
364,Maximilian Philipp,de GER,FW,Werder Bremen,28,1994,4.9,1,0,0,7,12,3,0,3,5,,,0,bundesliga,2022-2023
365,Amos Pieper,de GER,DF,Werder Bremen,24,1998,21.7,9,0,0,24,15,2,18,30,28,,,0,bundesliga,2022-2023
366,Marvin Plattenhardt,de GER,"DF,MF",Hertha BSC,30,1992,26.7,3,0,0,21,31,1,156,15,32,,,0,bundesliga,2022-2023
367,Alassane Pléa,fr FRA,"MF,FW",Gladbach,29,1993,19.7,5,0,0,24,31,4,47,12,7,,,0,bundesliga,2022-2023
368,Joel Pohjanpalo,fi FIN,FW,Leverkusen,27,1994,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2022-2023
369,Sebastian Polter,de GER,FW,Schalke 04,31,1991,7.0,3,0,0,24,11,2,2,1,3,,,0,bundesliga,2022-2023
370,Stefan Posch,at AUT,DF,Hoffenheim,25,1997,0.2,2,1,1,2,0,0,0,0,0,,,0,bundesliga,2022-2023
371,Yussuf Poulsen,dk DEN,FW,RB Leipzig,28,1994,4.6,1,0,0,10,9,2,4,0,4,,,0,bundesliga,2022-2023
372,Grischa Prömel,de GER,MF,Hoffenheim,27,1995,16.2,4,0,0,33,36,2,6,8,19,,,0,bundesliga,2022-2023
373,Tymoteusz Puchacz,pl POL,MF,Union Berlin,23,1999,0.6,0,0,0,0,0,0,5,0,0,,,0,bundesliga,2022-2023
374,Eduardo Quaresma,pt POR,DF,Hoffenheim,20,2002,1.0,0,0,0,1,1,0,0,0,3,,,0,bundesliga,2022-2023
375,Joshua Quarshie,de GER,DF,Hoffenheim,18,2004,0.0,0,0,0,0,0,0,1,0,0,,,0,bundesliga,2022-2023
376,Diant Ramaj,de GER,GK,Eintracht Frankfurt,20,2001,1.0,0,0,0,0,0,0,0,1,0,,,0,bundesliga,2022-2023
377,Nicolai Rapp,de GER,"DF,MF",Werder Bremen,25,1996,0.8,0,0,0,2,0,0,1,0,2,,,0,bundesliga,2022-2023
378,David Raum,de GER,"MF,DF",RB Leipzig,24,1998,18.7,5,0,0,21,14,2,139,16,25,,,0,bundesliga,2022-2023
379,Rocco Reitz,de GER,MF,Gladbach,20,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,bundesliga,2022-2023
380,Marco Reus,de GER,MF,Dortmund,33,1989,15.0,4,0,0,18,18,3,19,9,16,,,0,bundesliga,2022-2023
381,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,24,1997,28.0,6,0,0,27,49,0,16,18,30,,,1,bundesliga,2022-2023
382,Gio Reyna,us USA,MF,Dortmund,19,2002,6.9,2,0,0,8,17,1,17,2,8,,,0,bundesliga,2022-2023
383,Marco Richter,de GER,"MF,FW",Hertha BSC,24,1997,20.4,8,0,0,36,33,5,83,23,24,,,0,bundesliga,2022-2023
384,Manuel Riemann,de GER,GK,Bochum,33,1988,34.0,3,0,0,1,4,0,1,5,2,,,1,bundesliga,2022-2023
385,Sebastian Rode,de GER,MF,Eintracht Frankfurt,31,1990,15.7,6,0,0,22,17,0,8,15,23,,,0,bundesliga,2022-2023
386,Agustín Rogel,uy URU,DF,Hertha BSC,24,1997,15.8,7,0,0,21,6,1,0,14,9,,,0,bundesliga,2022-2023
387,Merlin Röhl,de GER,MF,Freiburg,20,2002,0.6,0,0,0,1,4,0,0,0,1,,,0,bundesliga,2022-2023
388,Tony Rölke,de GER,FW,Hertha BSC,19,2003,0.2,0,0,0,1,0,0,0,0,0,,,0,bundesliga,2022-2023
389,Tom Rothe,de GER,MF,Dortmund,17,2004,0.3,0,0,0,2,0,0,2,1,1,,,0,bundesliga,2022-2023
