Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Min,Playing Time_Mn/MP,Playing Time_Min%,Playing Time_90s,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,league,season
138,Tjark Ernst,de GER,GK,Hertha BSC,19,2003,1,90.0,90.0,2.9,1.0,1,90.0,1,0,,30,3.0,2.0,1.0,1.0,1.0,1.85,bundesliga,2022-2023
139,Michael Esser,de GER,GK,Bochum,34,1987,0,,,,,0,,0,0,,26,,,,,,,bundesliga,2022-2023
140,Kimberly Ezekwem,de GER,DF,Freiburg,21,2001,1,8.0,8.0,0.3,0.1,0,,0,1,8.0,3,0.0,0.0,0.0,0.0,0.0,-0.21,bundesliga,2022-2023
141,Ralf Fährmann,de GER,GK,Schalke 04,33,1988,12,1025.0,85.0,33.5,11.4,12,85.0,11,0,,15,1.25,11.0,13.0,-2.0,-0.18,1.33,bundesliga,2022-2023
142,Ohis Felix Uduokhai,de GER,DF,Augsburg,24,1997,19,1450.0,76.0,47.4,16.1,16,86.0,14,3,25.0,1,0.95,18.0,27.0,-9.0,-0.56,0.11,bundesliga,2022-2023
143,Edimilson Fernandes,ch SUI,DF,Mainz 05,26,1996,32,2437.0,76.0,79.6,27.1,28,84.0,17,4,20.0,2,1.41,47.0,45.0,2.0,0.07,0.51,bundesliga,2022-2023
144,Kilian Fischer,de GER,DF,Wolfsburg,21,2000,10,502.0,50.0,16.4,5.6,5,86.0,2,5,14.0,15,2.2,6.0,8.0,-2.0,-0.36,-0.75,bundesliga,2022-2023
145,Mark Flekken,nl NED,GK,Freiburg,29,1993,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,,0,1.74,51.0,44.0,7.0,0.21,,bundesliga,2022-2023
146,Florian Flick,de GER,MF,Schalke 04,22,2000,8,512.0,64.0,16.7,5.7,5,85.0,4,3,30.0,7,0.63,6.0,12.0,-6.0,-1.05,0.0,bundesliga,2022-2023
147,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,30,1991,30,1482.0,49.0,48.4,16.5,16,72.0,2,14,23.0,3,1.87,28.0,26.0,2.0,0.12,-1.08,bundesliga,2022-2023
148,Philipp Förster,de GER,MF,Bochum,27,1995,25,1309.0,52.0,42.8,14.5,15,72.0,2,10,23.0,6,1.12,23.0,28.0,-5.0,-0.34,1.04,bundesliga,2022-2023
149,Timothy Fosu-Mensah,nl NED,MF,Leverkusen,24,1998,11,191.0,17.0,6.2,2.1,1,53.0,0,10,14.0,19,2.27,5.0,2.0,3.0,1.41,1.26,bundesliga,2022-2023
150,Raphael Framberger,de GER,"MF,DF",Augsburg,26,1995,3,176.0,59.0,5.8,2.0,2,80.0,0,1,17.0,8,0.33,2.0,6.0,-4.0,-2.05,-1.51,bundesliga,2022-2023
151,Bartol Franjić,hr CRO,MF,Wolfsburg,22,2000,5,227.0,45.0,7.4,2.5,3,71.0,0,2,7.0,10,1.8,3.0,5.0,-2.0,-0.79,-1.14,bundesliga,2022-2023
152,Oscar Fraulo,dk DEN,MF,Gladbach,18,2003,2,8.0,4.0,0.3,0.1,0,,0,2,4.0,13,0.0,0.0,0.0,0.0,0.0,0.09,bundesliga,2022-2023
153,Michael Frey,ch SUI,FW,Schalke 04,28,1994,15,868.0,58.0,28.4,9.6,10,74.0,1,5,25.0,4,1.0,8.0,19.0,-11.0,-1.14,-0.11,bundesliga,2022-2023
154,Marco Friedl,at AUT,DF,Werder Bremen,24,1998,30,2594.0,86.0,84.8,28.8,30,86.0,27,0,,0,1.07,45.0,54.0,-9.0,-0.31,0.46,bundesliga,2022-2023
155,Marvin Friedrich,de GER,DF,Gladbach,26,1995,23,1248.0,54.0,40.8,13.9,13,90.0,13,10,8.0,10,1.3,27.0,29.0,-2.0,-0.14,-0.09,bundesliga,2022-2023
156,Jeremie Frimpong,nl NED,"MF,DF",Leverkusen,21,2000,34,2708.0,80.0,88.5,30.1,32,82.0,16,2,41.0,0,1.47,50.0,40.0,10.0,0.33,0.84,bundesliga,2022-2023
157,Chris Führich,de GER,"MF,FW",Stuttgart,24,1998,33,1884.0,57.0,61.6,20.9,21,72.0,1,12,31.0,0,0.91,27.0,35.0,-8.0,-0.38,-0.08,bundesliga,2022-2023
158,Angelo Fulgini,fr FRA,MF,Mainz 05,25,1996,16,525.0,33.0,17.2,5.8,5,56.0,0,11,22.0,2,1.19,5.0,11.0,-6.0,-1.03,-1.21,bundesliga,2022-2023
159,Niclas Füllkrug,de GER,FW,Werder Bremen,29,1993,28,2477.0,88.0,80.9,27.5,28,88.0,26,0,,1,1.18,41.0,46.0,-5.0,-0.18,1.05,bundesliga,2022-2023
160,Cristian Gamboa,cr CRC,DF,Bochum,32,1989,19,1477.0,78.0,48.3,16.4,17,82.0,8,2,42.0,3,0.79,15.0,37.0,-22.0,-1.34,-0.77,bundesliga,2022-2023
161,Silvère Ganvoula M'Boussy,cg CGO,FW,Bochum,26,1996,16,247.0,15.0,8.1,2.7,0,,0,16,15.0,4,0.75,3.0,10.0,-7.0,-2.55,-1.75,bundesliga,2022-2023
162,Dario Gebuhr,de GER,DF,Eintracht Frankfurt,19,2003,1,21.0,21.0,0.7,0.2,0,,0,1,21.0,5,0.0,0.0,0.0,0.0,0.0,-0.18,bundesliga,2022-2023
163,Linus Gechter,de GER,DF,Hertha BSC,18,2004,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
164,Dennis Geiger,de GER,MF,Hoffenheim,24,1998,27,1952.0,72.0,63.8,21.7,27,72.0,6,0,,1,1.26,31.0,37.0,-6.0,-0.28,-0.03,bundesliga,2022-2023
165,Yannick Gerhardt,de GER,MF,Wolfsburg,28,1994,29,1866.0,64.0,61.0,20.7,22,79.0,12,7,18.0,0,1.62,37.0,25.0,12.0,0.58,0.8,bundesliga,2022-2023
166,Niko Gießelmann,de GER,MF,Union Berlin,30,1991,26,1302.0,50.0,42.5,14.5,14,82.0,7,12,12.0,6,1.88,23.0,13.0,10.0,0.69,0.54,bundesliga,2022-2023
167,Rafał Gikiewicz,pl POL,GK,Augsburg,34,1987,23,2070.0,90.0,67.6,23.0,23,90.0,23,0,,0,1.17,28.0,41.0,-13.0,-0.57,0.16,bundesliga,2022-2023
168,Matthias Ginter,de GER,DF,Freiburg,28,1994,34,3060.0,90.0,100.0,34.0,34,90.0,34,0,,0,1.74,51.0,44.0,7.0,0.21,,bundesliga,2022-2023
169,Jamie Gittens,eng ENG,"MF,FW",Dortmund,17,2004,15,533.0,36.0,17.4,5.9,4,59.0,0,11,27.0,3,2.53,19.0,7.0,12.0,2.03,1.06,bundesliga,2022-2023
170,Nicolas Glaus,ch SUI,GK,Stuttgart,20,2002,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
171,Serge Gnabry,de GER,"MF,FW",Bayern Munich,27,1995,34,1941.0,57.0,63.4,21.6,22,74.0,9,12,26.0,0,2.09,59.0,21.0,38.0,1.76,0.48,bundesliga,2022-2023
172,Benjamin Goller,de GER,"FW,MF",Werder Bremen,23,1999,0,,,,,0,,0,0,,7,,,,,,,bundesliga,2022-2023
173,Jacek Góralski,pl POL,MF,Bochum,29,1992,4,146.0,37.0,4.8,1.6,2,60.0,0,2,14.0,1,0.0,0.0,5.0,-5.0,-3.08,-2.25,bundesliga,2022-2023
174,Leon Goretzka,de GER,MF,Bayern Munich,27,1995,27,1728.0,64.0,56.5,19.2,22,74.0,7,5,18.0,1,2.0,48.0,23.0,25.0,1.3,-0.66,bundesliga,2022-2023
175,Felix Götze,de GER,"DF,MF",Augsburg,24,1998,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
176,Mario Götze,de GER,MF,Eintracht Frankfurt,30,1992,32,2740.0,86.0,89.5,30.4,32,86.0,22,0,,0,1.53,55.0,43.0,12.0,0.39,2.08,bundesliga,2022-2023
177,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,31,1991,32,2795.0,87.0,91.3,31.1,32,87.0,30,0,,0,1.03,39.0,56.0,-17.0,-0.55,0.81,bundesliga,2022-2023
178,Jens Grahl,de GER,GK,Eintracht Frankfurt,33,1988,0,,,,,0,,0,0,,3,,,,,,,bundesliga,2022-2023
179,Ryan Gravenberch,nl NED,MF,Bayern Munich,20,2002,24,576.0,24.0,18.8,6.4,3,59.0,0,21,19.0,8,2.21,17.0,10.0,7.0,1.09,-0.61,bundesliga,2022-2023
180,Michael Gregoritsch,at AUT,FW,Freiburg,28,1994,30,2150.0,72.0,70.3,23.9,27,77.0,2,3,24.0,1,1.7,37.0,26.0,11.0,0.46,0.86,bundesliga,2022-2023
181,Leo Greiml,at AUT,DF,Schalke 04,21,2001,7,358.0,51.0,11.7,4.0,3,90.0,3,4,22.0,12,0.86,2.0,13.0,-11.0,-2.77,-1.93,bundesliga,2022-2023
182,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,29,1993,33,2408.0,73.0,78.7,26.8,30,79.0,3,3,18.0,0,1.79,45.0,26.0,19.0,0.71,2.37,bundesliga,2022-2023
183,Lennart Grill,de GER,GK,Union Berlin,23,1999,5,450.0,90.0,14.7,5.0,5,90.0,5,0,,29,1.4,7.0,11.0,-4.0,-0.8,-1.39,bundesliga,2022-2023
184,Christian Groß,de GER,MF,Werder Bremen,33,1989,26,1886.0,73.0,61.6,21.0,23,78.0,4,3,32.0,2,1.31,32.0,41.0,-9.0,-0.43,-0.12,bundesliga,2022-2023
185,Brajan Gruda,de GER,MF,Mainz 05,18,2004,2,4.0,2.0,0.1,0.0,0,,0,2,2.0,4,0.0,0.0,1.0,-1.0,-22.5,-22.5,bundesliga,2022-2023
186,Ilia Gruev,bg BUL,MF,Werder Bremen,22,2000,31,1584.0,51.0,51.8,17.6,18,76.0,4,13,16.0,2,1.13,25.0,37.0,-12.0,-0.68,-0.62,bundesliga,2022-2023
187,Carlos Gruezo,ec ECU,MF,Augsburg,27,1995,13,961.0,74.0,31.4,10.7,12,79.0,7,1,11.0,1,1.08,15.0,16.0,-1.0,-0.09,0.76,bundesliga,2022-2023
188,Raphaël Guerreiro,pt POR,"DF,MF",Dortmund,28,1993,27,2290.0,85.0,74.8,25.4,26,87.0,19,1,32.0,4,1.85,58.0,41.0,17.0,0.67,-1.9,bundesliga,2022-2023
189,Josuha Guilavogui,fr FRA,"DF,MF",Wolfsburg,31,1990,23,1180.0,51.0,38.6,13.1,11,82.0,9,12,23.0,9,1.26,15.0,19.0,-4.0,-0.31,-0.93,bundesliga,2022-2023
190,Serhou Guirassy,gn GUI,FW,Stuttgart,26,1996,22,1646.0,75.0,53.8,18.3,20,81.0,11,2,18.0,1,1.05,24.0,33.0,-9.0,-0.49,-0.3,bundesliga,2022-2023
191,Péter Gulácsi,hu HUN,GK,RB Leipzig,32,1990,6,540.0,90.0,17.6,6.0,6,90.0,6,0,,0,1.33,10.0,10.0,0.0,0.0,-0.82,bundesliga,2022-2023
192,Manuel Gulde,de GER,DF,Freiburg,31,1991,15,643.0,43.0,21.0,7.1,8,73.0,5,7,8.0,8,1.4,6.0,15.0,-9.0,-1.26,-1.86,bundesliga,2022-2023
193,Robert Gumny,pl POL,DF,Augsburg,24,1998,29,2015.0,69.0,65.8,22.4,23,82.0,17,6,22.0,1,1.14,30.0,42.0,-12.0,-0.54,0.24,bundesliga,2022-2023
194,Christian Günter,de GER,"DF,MF",Freiburg,29,1993,33,2748.0,83.0,89.8,30.5,31,87.0,28,2,23.0,0,1.76,46.0,41.0,5.0,0.16,-0.41,bundesliga,2022-2023
195,Joško Gvardiol,hr CRO,DF,RB Leipzig,20,2002,30,2170.0,72.0,70.9,24.1,24,83.0,19,6,30.0,2,1.87,45.0,32.0,13.0,0.54,-0.47,bundesliga,2022-2023
196,Janik Haberer,de GER,MF,Union Berlin,28,1994,32,2187.0,68.0,71.5,24.3,30,72.0,0,2,14.0,0,1.81,35.0,26.0,9.0,0.37,-0.04,bundesliga,2022-2023
197,Alexander Hack,de GER,DF,Mainz 05,28,1993,19,1132.0,60.0,37.0,12.6,14,77.0,10,5,11.0,11,1.63,17.0,19.0,-2.0,-0.16,-0.21,bundesliga,2022-2023
198,Eduardo Dos Santos Haesler,de GER,GK,Werder Bremen,23,1999,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
199,André Hahn,de GER,"MF,FW",Augsburg,31,1990,7,391.0,56.0,12.8,4.3,4,82.0,3,3,21.0,0,1.71,6.0,6.0,0.0,0.0,0.71,bundesliga,2022-2023
200,Amadou Haidara,ml MLI,MF,RB Leipzig,24,1998,31,1430.0,46.0,46.7,15.9,15,73.0,3,16,21.0,2,1.9,31.0,18.0,13.0,0.82,0.27,bundesliga,2022-2023
201,Sébastien Haller,ci CIV,FW,Dortmund,28,1994,19,1225.0,64.0,40.0,13.6,15,72.0,2,4,36.0,0,2.42,45.0,14.0,31.0,2.28,1.89,bundesliga,2022-2023
202,Marcel Halstenberg,de GER,"DF,MF",RB Leipzig,30,1991,31,1557.0,50.0,50.9,17.3,17,76.0,4,14,19.0,1,2.0,33.0,21.0,12.0,0.69,0.03,bundesliga,2022-2023
203,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,25,1997,17,1497.0,88.0,48.9,16.6,17,88.0,16,0,,1,1.53,31.0,26.0,5.0,0.3,0.65,bundesliga,2022-2023
204,Genki Haraguchi,jp JPN,MF,Stuttgart,31,1991,11,748.0,68.0,24.4,8.3,9,80.0,3,2,13.0,5,0.91,9.0,16.0,-7.0,-0.84,-0.65,bundesliga,2022-2023
205,Genki Haraguchi,jp JPN,MF,Union Berlin,31,1991,11,498.0,45.0,16.3,5.5,6,70.0,0,5,16.0,5,2.18,8.0,7.0,1.0,0.18,-0.24,bundesliga,2022-2023
206,Makoto Hasebe,jp JPN,DF,Eintracht Frankfurt,38,1984,18,1306.0,73.0,42.7,14.5,15,85.0,10,3,13.0,9,1.22,17.0,23.0,-6.0,-0.41,-1.03,bundesliga,2022-2023
207,Thorgan Hazard,be BEL,"MF,DF",Dortmund,29,1993,14,464.0,33.0,15.2,5.2,2,77.0,1,12,26.0,1,1.79,6.0,7.0,-1.0,-0.19,-1.58,bundesliga,2022-2023
208,Jonas Hector,de GER,DF,Köln,32,1990,32,2824.0,88.0,92.3,31.4,32,88.0,30,0,,0,1.28,48.0,50.0,-2.0,-0.06,1.08,bundesliga,2022-2023
209,Justin Heekeren,de GER,GK,Schalke 04,21,2000,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2022-2023
210,Dominique Heintz,de GER,DF,Bochum,28,1993,11,795.0,72.0,26.0,8.8,8,80.0,3,3,51.0,10,1.36,10.0,19.0,-9.0,-1.02,-0.1,bundesliga,2022-2023
211,Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,25,1997,30,2188.0,73.0,71.5,24.3,23,85.0,17,7,32.0,3,1.87,39.0,35.0,4.0,0.16,-1.8,bundesliga,2022-2023
212,Lucas Hernández,fr FRA,DF,Bayern Munich,26,1996,7,476.0,68.0,15.6,5.3,6,75.0,2,1,27.0,2,2.71,19.0,3.0,16.0,3.03,1.7,bundesliga,2022-2023
213,Patrick Herrmann,de GER,"FW,MF",Gladbach,31,1991,21,164.0,8.0,5.4,1.8,0,,0,21,8.0,11,1.33,5.0,6.0,-1.0,-0.55,-0.49,bundesliga,2022-2023
214,Piero Hincapié,ec ECU,"DF,MF",Leverkusen,20,2002,30,2457.0,82.0,80.3,27.3,27,87.0,16,3,39.0,0,1.6,46.0,32.0,14.0,0.51,1.41,bundesliga,2022-2023
215,Adam Hložek,cz CZE,"FW,MF",Leverkusen,20,2002,29,1286.0,44.0,42.0,14.3,16,66.0,0,13,18.0,3,1.31,21.0,17.0,4.0,0.28,0.08,bundesliga,2022-2023
216,Nicolas Höfler,de GER,MF,Freiburg,32,1990,32,2816.0,88.0,92.0,31.3,32,88.0,26,0,,0,1.75,47.0,39.0,8.0,0.26,0.62,bundesliga,2022-2023
217,Jonas Hofmann,de GER,MF,Gladbach,30,1992,31,2680.0,86.0,87.6,29.8,30,89.0,16,1,22.0,0,1.39,42.0,48.0,-6.0,-0.2,-0.91,bundesliga,2022-2023
218,Philipp Hofmann,de GER,FW,Bochum,29,1993,34,2631.0,77.0,86.0,29.2,31,82.0,16,3,29.0,0,1.03,34.0,60.0,-26.0,-0.89,0.37,bundesliga,2022-2023
219,Lucas Höler,de GER,"FW,MF",Freiburg,28,1994,26,1503.0,58.0,49.1,16.7,16,83.0,4,10,17.0,0,1.62,22.0,23.0,-1.0,-0.06,-0.52,bundesliga,2022-2023
220,Gerrit Holtmann,ph PHI,"MF,FW",Bochum,27,1995,23,945.0,41.0,30.9,10.5,8,71.0,2,15,25.0,6,0.91,9.0,25.0,-16.0,-1.52,-0.84,bundesliga,2022-2023
221,Mattis Hoppe,de GER,DF,Stuttgart,19,2003,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
222,Jannes Horn,de GER,DF,Bochum,25,1997,2,59.0,30.0,1.9,0.7,1,45.0,0,1,14.0,8,1.5,0.0,2.0,-2.0,-3.05,-2.15,bundesliga,2022-2023
223,Timo Horn,de GER,GK,Köln,29,1993,0,,,,,0,,0,0,,32,,,,,,,bundesliga,2022-2023
224,Lukáš Hrádecký,fi FIN,GK,Leverkusen,32,1989,33,2969.0,90.0,97.0,33.0,33,90.0,32,0,,0,1.52,56.0,47.0,9.0,0.27,1.26,bundesliga,2022-2023
225,Timo Hübers,de GER,DF,Köln,26,1996,29,2559.0,88.0,83.6,28.4,28,90.0,28,1,39.0,0,1.31,44.0,45.0,-1.0,-0.04,0.68,bundesliga,2022-2023
226,Callum Hudson-Odoi,eng ENG,"MF,FW",Leverkusen,21,2000,14,605.0,43.0,19.8,6.7,7,68.0,0,7,18.0,8,1.5,12.0,13.0,-1.0,-0.15,-0.48,bundesliga,2022-2023
227,Mats Hummels,de GER,DF,Dortmund,33,1988,30,2018.0,67.0,65.9,22.4,24,81.0,16,6,13.0,3,2.17,53.0,22.0,31.0,1.38,0.69,bundesliga,2022-2023
228,Denis Huseinbasic,ba BIH,"MF,FW",Köln,21,2001,24,791.0,33.0,25.8,8.8,7,67.0,2,17,19.0,5,1.25,17.0,16.0,1.0,0.11,0.35,bundesliga,2022-2023
229,Iago,br BRA,"DF,MF",Augsburg,25,1997,22,1600.0,73.0,52.3,17.8,19,80.0,11,3,28.0,0,1.09,26.0,30.0,-4.0,-0.23,0.82,bundesliga,2022-2023
230,Arijon Ibrahimović,de GER,MF,Bayern Munich,16,2005,1,14.0,14.0,0.5,0.2,0,,0,1,14.0,4,3.0,0.0,0.0,0.0,0.0,-1.6,bundesliga,2022-2023
231,Marcus Ingvartsen,dk DEN,"MF,FW",Mainz 05,26,1996,28,1314.0,47.0,42.9,14.6,16,67.0,1,12,20.0,2,1.32,25.0,18.0,7.0,0.48,0.89,bundesliga,2022-2023
232,Ko Itakura,jp JPN,DF,Gladbach,25,1997,24,1981.0,83.0,64.7,22.0,22,88.0,20,2,24.0,0,1.21,29.0,30.0,-1.0,-0.05,0.12,bundesliga,2022-2023
233,Hiroki Ito,jp JPN,DF,Stuttgart,23,1999,30,2561.0,85.0,83.7,28.5,29,88.0,27,1,16.0,1,0.97,34.0,43.0,-9.0,-0.32,0.22,bundesliga,2022-2023
234,Andreas Ivan,ro ROU,MF,Schalke 04,27,1995,1,46.0,46.0,1.5,0.5,0,,0,1,46.0,2,0.0,1.0,2.0,-1.0,-1.96,-0.91,bundesliga,2022-2023
235,Lee Jae-sung,kr KOR,MF,Mainz 05,29,1992,34,1894.0,56.0,61.9,21.0,24,68.0,2,10,25.0,0,1.35,36.0,33.0,3.0,0.14,0.45,bundesliga,2022-2023
236,Paul Jaeckel,de GER,DF,Union Berlin,24,1998,16,1196.0,75.0,39.1,13.3,13,86.0,10,3,27.0,11,1.5,19.0,14.0,5.0,0.38,-0.01,bundesliga,2022-2023
237,Kristijan Jakić,hr CRO,"DF,MF",Eintracht Frankfurt,25,1997,24,1460.0,61.0,47.7,16.2,17,79.0,12,7,18.0,4,1.58,37.0,21.0,16.0,0.99,1.55,bundesliga,2022-2023
238,Saidy Janko,gm GAM,DF,Bochum,26,1995,20,1134.0,57.0,37.1,12.6,12,79.0,7,8,23.0,6,1.05,19.0,30.0,-11.0,-0.87,0.11,bundesliga,2022-2023
239,Tony Jantschke,de GER,DF,Gladbach,32,1990,8,99.0,12.0,3.2,1.1,1,79.0,0,7,3.0,17,2.0,3.0,4.0,-1.0,-0.91,-0.85,bundesliga,2022-2023
240,Rune Jarstein,no NOR,GK,Hertha BSC,37,1984,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
241,Fredrik Jensen,fi FIN,"FW,MF",Augsburg,24,1997,20,924.0,46.0,30.2,10.3,8,78.0,1,12,25.0,3,1.2,13.0,17.0,-4.0,-0.39,0.33,bundesliga,2022-2023
242,Moritz Jenz,de GER,DF,Schalke 04,23,1999,11,945.0,86.0,30.9,10.5,11,86.0,10,0,,0,1.45,14.0,10.0,4.0,0.38,2.08,bundesliga,2022-2023
243,Marko Johansson,se SWE,GK,Bochum,23,1998,0,,,,,0,,0,0,,8,,,,,,,bundesliga,2022-2023
244,Stevan Jovetić,me MNE,FW,Hertha BSC,32,1989,17,892.0,52.0,29.2,9.9,8,81.0,5,9,27.0,2,0.76,16.0,21.0,-5.0,-0.5,0.41,bundesliga,2022-2023
245,Anthony Jung,de GER,MF,Werder Bremen,30,1991,34,2617.0,77.0,85.5,29.1,32,80.0,11,2,27.0,0,1.06,37.0,59.0,-22.0,-0.76,-2.59,bundesliga,2022-2023
246,Josip Juranović,hr CRO,MF,Union Berlin,26,1995,12,935.0,78.0,30.6,10.4,10,90.0,10,2,18.0,6,1.58,12.0,9.0,3.0,0.29,-0.13,bundesliga,2022-2023
247,Ozan Kabak,tr TUR,DF,Hoffenheim,22,2000,30,2388.0,80.0,78.0,26.5,28,83.0,21,2,31.0,1,1.07,34.0,41.0,-7.0,-0.26,0.0,bundesliga,2022-2023
248,Pavel Kadeřábek,cz CZE,MF,Hoffenheim,30,1992,26,1665.0,64.0,54.4,18.5,17,82.0,12,9,30.0,2,0.96,23.0,26.0,-3.0,-0.16,0.22,bundesliga,2022-2023
249,Florian Kainz,at AUT,MF,Köln,29,1992,32,2344.0,73.0,76.6,26.0,31,75.0,5,1,31.0,0,1.22,37.0,38.0,-1.0,-0.04,0.46,bundesliga,2022-2023
250,Sasa Kalajdzic,at AUT,FW,Stuttgart,25,1997,3,233.0,78.0,7.6,2.6,3,78.0,1,0,,0,0.67,3.0,3.0,0.0,0.0,0.38,bundesliga,2022-2023
251,Daichi Kamada,jp JPN,MF,Eintracht Frankfurt,25,1996,32,2265.0,71.0,74.0,25.2,25,83.0,13,7,28.0,1,1.47,49.0,37.0,12.0,0.48,1.16,bundesliga,2022-2023
252,Abdoulaye Kamara,gn GUI,MF,Dortmund,17,2004,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
253,Jakub Kamiński,pl POL,"MF,FW",Wolfsburg,20,2002,31,2058.0,66.0,67.3,22.9,25,76.0,5,6,25.0,2,1.48,47.0,27.0,20.0,0.87,1.86,bundesliga,2022-2023
254,Marcin Kamiński,pl POL,DF,Schalke 04,30,1992,8,632.0,79.0,20.7,7.0,7,90.0,7,1,2.0,10,1.5,13.0,22.0,-9.0,-1.28,-0.28,bundesliga,2022-2023
255,Kevin Kampl,si SVN,MF,RB Leipzig,31,1990,30,1372.0,46.0,44.8,15.2,16,69.0,5,14,20.0,3,2.03,28.0,20.0,8.0,0.52,-0.27,bundesliga,2022-2023
256,Wilfried Kanga,ci CIV,FW,Hertha BSC,24,1998,23,1417.0,62.0,46.3,15.7,15,80.0,4,8,28.0,1,0.65,17.0,24.0,-7.0,-0.44,0.65,bundesliga,2022-2023
257,Kenan Karaman,tr TUR,"MF,FW",Schalke 04,28,1994,21,976.0,46.0,31.9,10.8,10,76.0,4,11,20.0,5,1.05,12.0,28.0,-16.0,-1.48,-0.61,bundesliga,2022-2023
258,Atakan Karazor,tr TUR,MF,Stuttgart,25,1996,29,1962.0,68.0,64.1,21.8,22,86.0,16,7,11.0,3,1.03,29.0,36.0,-7.0,-0.32,0.09,bundesliga,2022-2023
259,Thomas Kastanaras,gr GRE,MF,Stuttgart,19,2003,4,72.0,18.0,2.4,0.8,1,45.0,0,3,9.0,12,0.25,0.0,3.0,-3.0,-3.75,-3.48,bundesliga,2022-2023
260,Daniel Katić,hr CRO,DF,Augsburg,19,2003,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2022-2023
261,Silas Katompa,cd COD,"FW,MF",Stuttgart,23,1998,30,1992.0,66.0,65.1,22.1,23,78.0,6,7,27.0,0,1.1,30.0,31.0,-1.0,-0.05,0.88,bundesliga,2022-2023
262,Yannik Keitel,de GER,MF,Freiburg,22,2000,22,682.0,31.0,22.3,7.6,8,70.0,2,14,9.0,9,1.86,13.0,9.0,4.0,0.53,0.41,bundesliga,2022-2023
263,Aljoscha Kemlein,de GER,MF,Union Berlin,17,2004,0,,,,,0,,0,0,,2,,,,,,,bundesliga,2022-2023
264,Marc-Oliver Kempf,de GER,DF,Hertha BSC,27,1995,31,2709.0,87.0,88.5,30.1,31,87.0,27,0,,0,0.9,40.0,62.0,-22.0,-0.73,0.55,bundesliga,2022-2023
265,Jonjoe Kenny,eng ENG,DF,Hertha BSC,25,1997,29,2244.0,77.0,73.3,24.9,25,87.0,22,4,18.0,4,0.9,29.0,44.0,-15.0,-0.6,0.72,bundesliga,2022-2023
266,Rani Khedira,de GER,MF,Union Berlin,28,1994,33,2882.0,87.0,94.2,32.0,33,87.0,28,0,,0,1.88,49.0,32.0,17.0,0.53,2.55,bundesliga,2022-2023
267,Joel Kiala,ao ANG,DF,Hertha BSC,18,2004,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
268,Luca Kilian,de GER,DF,Köln,22,1999,16,1123.0,70.0,36.7,12.5,13,84.0,11,3,9.0,6,1.5,21.0,24.0,-3.0,-0.24,-0.15,bundesliga,2022-2023
269,Joshua Kimmich,de GER,MF,Bayern Munich,27,1995,33,2809.0,85.0,91.8,31.2,32,86.0,27,1,45.0,0,2.06,85.0,36.0,49.0,1.57,-0.22,bundesliga,2022-2023
270,Daniel Klein,de GER,GK,Augsburg,21,2001,0,,,,,0,,0,0,,19,,,,,,,bundesliga,2022-2023
271,Pascal Klemens,de GER,DF,Hertha BSC,17,2005,1,90.0,90.0,2.9,1.0,1,90.0,1,0,,4,3.0,2.0,1.0,1.0,1.0,1.85,bundesliga,2022-2023
272,Mateo Klimowicz,de GER,"FW,MF",Stuttgart,22,2000,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
273,Niklas Klinger,de GER,GK,Wolfsburg,26,1995,0,,,,,0,,0,0,,1,,,,,,,bundesliga,2022-2023
274,Lukas Klostermann,de GER,DF,RB Leipzig,26,1996,15,907.0,60.0,29.6,10.1,10,86.0,8,5,9.0,6,2.0,14.0,9.0,5.0,0.5,-0.26,bundesliga,2022-2023
275,Ansgar Knauff,de GER,MF,Eintracht Frankfurt,20,2002,24,1286.0,54.0,42.0,14.3,14,72.0,5,10,28.0,6,1.38,20.0,26.0,-6.0,-0.42,-1.03,bundesliga,2022-2023
276,Robin Knoche,de GER,DF,Union Berlin,30,1992,32,2873.0,90.0,93.9,31.9,32,90.0,31,0,,1,1.94,49.0,32.0,17.0,0.53,2.46,bundesliga,2022-2023
277,Matthias Köbbing,de GER,GK,Köln,25,1997,0,,,,,0,,0,0,,3,,,,,,,bundesliga,2022-2023
